# Lecture du graphe construit par run.py — runs/20260926-040544
# plage 2026-09-25 18:01 -> 20:11, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260926-040544
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29839370  18:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839371  18:51:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439099392
29839371  18:51:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433143808
29839371  18:51:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         442773504
29839371  18:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839372  18:52:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.002         439099392
29839372  18:52:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.001         433340416
29839372  18:52:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443027456
29839372  18:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839373  18:53:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439107584
29839373  18:53:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         433262592
29839373  18:53:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         442773504
29839373  18:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839374  18:54:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439107584
29839374  18:54:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         433426432
29839374  18:54:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442789888
29839374  18:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839375  18:55:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439107584
29839375  18:55:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433487872
29839375  18:55:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         442793984
29839375  18:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839376  18:56:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439193600
29839376  18:56:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1084                 -             0.002         433487872
29839376  18:56:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.003         442793984
29839376  18:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839377  18:57:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439107584
29839377  18:57:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433364992
29839377  18:57:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442793984
29839377  18:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839378  18:58:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1081                 -             0.002         439111680
29839378  18:58:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433451008
29839378  18:58:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442789888
29839378  18:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839379  18:59:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439111680
29839379  18:59:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         433381376
29839379  18:59:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         442908672
29839379  18:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839380  19:00:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439111680
29839380  19:00:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433377280
29839380  19:00:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         442867712
29839380  19:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839381  19:01:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439111680
29839381  19:01:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         433430528
29839381  19:01:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1081                 -             0.002         442867712
29839381  19:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839382  19:02:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439111680
29839382  19:02:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433442816
29839382  19:02:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442867712
29839382  19:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839383  19:03:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1081                 -             0.002         439119872
29839383  19:03:00             ts-delivery-service-79c46f4f45-r5pwb                  1080              1083                 -             0.002         433508352
29839383  19:03:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442867712
29839383  19:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839384  19:04:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1081                 -             0.002         439119872
29839384  19:04:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         433319936
29839384  19:04:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.002         442871808
29839384  19:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839385  19:05:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1081                 -             0.002         439119872
29839385  19:05:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         433491968
29839385  19:05:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442875904
29839385  19:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839386  19:06:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439119872
29839386  19:06:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         433516544
29839386  19:06:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442875904
29839386  19:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839387  19:07:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439119872
29839387  19:07:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         433360896
29839387  19:07:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         442875904
29839387  19:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839388  19:08:00             ts-delivery-service-79c46f4f45-bmgvs               706.089              1082                 -             0.003         439156736
29839388  19:08:00             ts-delivery-service-79c46f4f45-r5pwb               706.660              1082                 -             0.003         433438720
29839388  19:08:00             ts-delivery-service-79c46f4f45-tvmfl               706.551              1082                 -             0.002         442880000
29839388  19:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839389  19:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.819           706.902                 -             0.002         439123968
29839389  19:09:00             ts-delivery-service-79c46f4f45-r5pwb               706.211           707.511                 -             0.003         433438720
29839389  19:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.939           707.028                 -             0.004         442949632
29839389  19:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839390  19:10:00             ts-delivery-service-79c46f4f45-bmgvs               705.811           706.937                 -             0.003         439123968
29839390  19:10:00             ts-delivery-service-79c46f4f45-r5pwb               705.967           707.161                 -             0.003         433442816
29839390  19:10:00             ts-delivery-service-79c46f4f45-tvmfl               705.806           706.952                 -             0.004         442949632
29839390  19:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839391  19:11:00             ts-delivery-service-79c46f4f45-bmgvs               705.855           707.113                 -             0.003         439123968
29839391  19:11:00             ts-delivery-service-79c46f4f45-r5pwb               706.046           707.464                 -             0.003         433475584
29839391  19:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.820           707.816                 -             0.003         442949632
29839391  19:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839392  19:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.738           707.393                 -             0.002         439132160
29839392  19:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.725           706.799                 -             0.004         433487872
29839392  19:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.916           707.104                 -             0.003         442949632
29839392  19:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839393  19:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.885           706.976                 -             0.004         439132160
29839393  19:13:00             ts-delivery-service-79c46f4f45-r5pwb               705.881           707.200                 -             0.002         433483776
29839393  19:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.833           707.872                 -             0.003         443080704
29839393  19:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839394  19:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.816           707.192                 -             0.003         439132160
29839394  19:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.681           706.999                 -             0.004         433860608
29839394  19:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.811           706.948                 -             0.003         443080704
29839394  19:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839395  19:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.838           707.128                 -             0.003         439394304
29839395  19:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.779           706.842                 -             0.003         433860608
29839395  19:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.862           707.283                 -             0.002         443080704
29839395  19:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839396  19:16:00             ts-delivery-service-79c46f4f45-bmgvs               706.036           707.187                 -             0.003         439140352
29839396  19:16:00             ts-delivery-service-79c46f4f45-r5pwb               705.750           707.125                 -             0.002         433864704
29839396  19:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.997           707.365                 -             0.003         443084800
29839396  19:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839397  19:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.875           707.213                 -             0.003         439136256
29839397  19:17:00             ts-delivery-service-79c46f4f45-r5pwb               705.670           706.575                 -             0.003         433864704
29839397  19:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.695           706.642                 -             0.004         442728448
29839397  19:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839398  19:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.723           707.142                 -             0.003         439136256
29839398  19:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.712           706.649                 -             0.003         433942528
29839398  19:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.792           706.750                 -             0.002         442904576
29839398  19:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416468992
29839399  19:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.825           706.991                 -             0.002         439144448
29839399  19:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.830           706.925                 -             0.003         433942528
29839399  19:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.850           706.782                 -             0.004         442904576
29839399  19:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416464896
29839400  19:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.877           707.366                 -             0.003         439144448
29839400  19:20:00             ts-delivery-service-79c46f4f45-r5pwb               705.770           707.680                 -             0.003         433942528
29839400  19:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.858           706.885                 -             0.003         442945536
29839400  19:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839401  19:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.897           707.717                 -             0.003         439144448
29839401  19:21:00             ts-delivery-service-79c46f4f45-r5pwb               705.755           706.688                 -             0.003         433975296
29839401  19:21:00             ts-delivery-service-79c46f4f45-tvmfl               706.035           707.603                 -             0.003         442945536
29839401  19:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839402  19:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.846           706.577                 -             0.003         439144448
29839402  19:22:00             ts-delivery-service-79c46f4f45-r5pwb               705.681           706.966                 -             0.003         433979392
29839402  19:22:00             ts-delivery-service-79c46f4f45-tvmfl               706.107           707.863                 -             0.003         442945536
29839402  19:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839403  19:23:00             ts-delivery-service-79c46f4f45-bmgvs               705.829           707.003                 -             0.003         439152640
29839403  19:23:00             ts-delivery-service-79c46f4f45-r5pwb               705.995           706.997                 -             0.004         433954816
29839403  19:23:00             ts-delivery-service-79c46f4f45-tvmfl               706.069           706.977                 -             0.003         442945536
29839403  19:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416501760
29839404  19:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.773           706.587                 -             0.003         439152640
29839404  19:24:00             ts-delivery-service-79c46f4f45-r5pwb               705.591           706.526                 -             0.002         433827840
29839404  19:24:00             ts-delivery-service-79c46f4f45-tvmfl               706.095           707.136                 -             0.004         442961920
29839404  19:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839405  19:25:00             ts-delivery-service-79c46f4f45-bmgvs               705.789           706.700                 -             0.003         439152640
29839405  19:25:00             ts-delivery-service-79c46f4f45-r5pwb               705.719           706.644                 -             0.003         434229248
29839405  19:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.938           706.890                 -             0.002         442961920
29839405  19:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839406  19:26:00             ts-delivery-service-79c46f4f45-bmgvs               705.728           707.386                 -             0.003         439218176
29839406  19:26:00             ts-delivery-service-79c46f4f45-r5pwb               706.232           708.020                 -             0.003         433950720
29839406  19:26:00             ts-delivery-service-79c46f4f45-tvmfl               706.068           707.405                 -             0.003         442961920
29839406  19:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839407  19:27:00             ts-delivery-service-79c46f4f45-bmgvs               705.793           707.047                 -             0.003         439156736
29839407  19:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.959           707.381                 -             0.004         433836032
29839407  19:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.795           707.137                 -             0.004         442970112
29839407  19:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839408  19:28:00             ts-delivery-service-79c46f4f45-bmgvs               706.038           846.240                 -             0.002         439156736
29839408  19:28:00             ts-delivery-service-79c46f4f45-r5pwb               705.962           846.072                 -             0.002         433917952
29839408  19:28:00             ts-delivery-service-79c46f4f45-tvmfl               706.189           846.755                 -             0.004         443035648
29839408  19:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839409  19:29:00             ts-delivery-service-79c46f4f45-bmgvs               706.145           846.835                 -             0.002         439156736
29839409  19:29:00             ts-delivery-service-79c46f4f45-r5pwb               706.051           846.908                 -             0.003         433836032
29839409  19:29:00             ts-delivery-service-79c46f4f45-tvmfl               706.522           847.833                 -             0.003         443002880
29839409  19:29:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839410  19:30:00             ts-delivery-service-79c46f4f45-bmgvs               706.148           846.922                 -             0.004         439181312
29839410  19:30:00             ts-delivery-service-79c46f4f45-r5pwb               705.984           846.214                 -             0.003         434016256
29839410  19:30:00             ts-delivery-service-79c46f4f45-tvmfl               706.010           845.906                 -             0.003         443002880
29839410  19:30:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839411  19:31:00             ts-delivery-service-79c46f4f45-bmgvs               706.149           846.147                 -             0.003         439181312
29839411  19:31:00             ts-delivery-service-79c46f4f45-r5pwb               705.905           846.785                 -             0.002         434020352
29839411  19:31:00             ts-delivery-service-79c46f4f45-tvmfl               706.194           846.752                 -             0.003         443265024
29839411  19:31:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839412  19:32:00             ts-delivery-service-79c46f4f45-bmgvs               706.117           846.614                 -             0.002         439181312
29839412  19:32:00             ts-delivery-service-79c46f4f45-r5pwb               705.901           846.737                 -             0.003         433913856
29839412  19:32:00             ts-delivery-service-79c46f4f45-tvmfl               706.006           846.162                 -             0.003         443015168
29839412  19:32:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416497664
29839413  19:33:00             ts-delivery-service-79c46f4f45-bmgvs               846.743              1082                 -             0.003         439181312
29839413  19:33:00             ts-delivery-service-79c46f4f45-r5pwb               847.010              1082                 -             0.003         433852416
29839413  19:33:00             ts-delivery-service-79c46f4f45-tvmfl               707.645              1082                 -             0.002         443035648
29839413  19:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416497664
29839414  19:34:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439181312
29839414  19:34:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434176000
29839414  19:34:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443047936
29839414  19:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839415  19:35:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439152640
29839415  19:35:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.003         434044928
29839415  19:35:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443047936
29839415  19:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839416  19:36:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439152640
29839416  19:36:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.003         434053120
29839416  19:36:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.003         443047936
29839416  19:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839417  19:37:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439152640
29839417  19:37:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         434053120
29839417  19:37:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443064320
29839417  19:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839418  19:38:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439152640
29839418  19:38:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434053120
29839418  19:38:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443064320
29839418  19:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839419  19:39:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439148544
29839419  19:39:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434130944
29839419  19:39:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.004         443064320
29839419  19:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416759808
29839420  19:40:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439418880
29839420  19:40:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434065408
29839420  19:40:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443326464
29839420  19:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839421  19:41:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439160832
29839421  19:41:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         434065408
29839421  19:41:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443064320
29839421  19:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839422  19:42:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.002         439160832
29839422  19:42:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         434081792
29839422  19:42:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.003         443080704
29839422  19:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839423  19:43:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439160832
29839423  19:43:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.003         434159616
29839423  19:43:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443080704
29839423  19:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839424  19:44:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439160832
29839424  19:44:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         434126848
29839424  19:44:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443080704
29839424  19:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839425  19:45:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439164928
29839425  19:45:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         434388992
29839425  19:45:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443080704
29839425  19:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839426  19:46:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439164928
29839426  19:46:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434409472
29839426  19:46:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443080704
29839426  19:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839427  19:47:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439164928
29839427  19:47:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434421760
29839427  19:47:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443080704
29839427  19:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839428  19:48:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439169024
29839428  19:48:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         434421760
29839428  19:48:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443088896
29839428  19:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839429  19:49:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         439164928
29839429  19:49:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.003         434434048
29839429  19:49:00             ts-delivery-service-79c46f4f45-tvmfl                  1082              1084                 -             0.003         443088896
29839429  19:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839430  19:50:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1081                 -             0.002         439164928
29839430  19:50:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.002         434434048
29839430  19:50:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443088896
29839430  19:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839431  19:51:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439173120
29839431  19:51:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.003         434434048
29839431  19:51:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         443088896
29839431  19:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839432  19:52:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         439173120
29839432  19:52:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1083                 -             0.003         434479104
29839432  19:52:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         443092992
29839432  19:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839433  19:53:00             ts-delivery-service-79c46f4f45-bmgvs               706.381              1082                 -             0.003         439664640
29839433  19:53:00             ts-delivery-service-79c46f4f45-r5pwb               706.485              1083                 -             0.003         434446336
29839433  19:53:00             ts-delivery-service-79c46f4f45-tvmfl               706.602              1082                 -             0.003         443101184
29839433  19:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839434  19:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.840           707.072                 -             0.003         439173120
29839434  19:54:00             ts-delivery-service-79c46f4f45-r5pwb               706.119           707.571                 -             0.002         434446336
29839434  19:54:00             ts-delivery-service-79c46f4f45-tvmfl               706.338           707.574                 -             0.002         443101184
29839434  19:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839435  19:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.901           706.648                 -             0.003         439181312
29839435  19:55:00             ts-delivery-service-79c46f4f45-r5pwb               706.265           707.141                 -             0.004         434393088
29839435  19:55:00             ts-delivery-service-79c46f4f45-tvmfl               706.171           707.574                 -             0.004         443101184
29839435  19:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416493568
29839436  19:56:00             ts-delivery-service-79c46f4f45-bmgvs               706.132           707.221                 -             0.003         439185408
29839436  19:56:00             ts-delivery-service-79c46f4f45-r5pwb               706.402           707.386                 -             0.003         434397184
29839436  19:56:00             ts-delivery-service-79c46f4f45-tvmfl               706.448           708.139                 -             0.004         443101184
29839436  19:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416751616
29839437  19:57:00             ts-delivery-service-79c46f4f45-bmgvs               706.155           707.101                 -             0.003         439185408
29839437  19:57:00             ts-delivery-service-79c46f4f45-r5pwb               706.115           707.696                 -             0.003         434405376
