# Lecture du graphe construit par run.py — runs/20260926-035654
# plage 2026-09-25 15:45 -> 17:56, fenêtres de 60 s
# fenêtres gardées : 131

queue: food_delivery    run: runs/20260926-035654
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29839261  17:01:00                    355.000        -56.000          3.350          4.217         -0.867          3.000
29839262  17:02:00                    313.000        -47.500          3.367          4.250         -0.883          3.000
29839263  17:03:00                    268.000        -43.500          3.617          4.250         -0.633          3.000
29839264  17:04:00                    216.000        -48.500          3.383          4.250         -0.867          3.000
29839265  17:05:00                    166.000        -51.000          3.417          4.250         -0.833          3.000
29839266  17:06:00                    113.000        -51.500          3.400          4.233         -0.833          3.000
29839267  17:07:00                     86.000        -40.000          3.717          4.250         -0.533          3.000
29839268  17:08:00                     45.000        -34.000          3.483          4.250         -0.767          3.000
29839269  17:09:00                      0.000        -43.000          3.317          3.867         -0.550          3.000
29839270  17:10:00                      0.000        -22.500          3.450          3.450          0.000          3.000
29839271  17:11:00                      2.000          1.000          3.483          3.483          0.000          3.000
29839272  17:12:00                      1.000          0.500          3.583          3.583          0.000          3.000
29839273  17:13:00                      1.000         -0.500          3.433          3.417          0.017          3.000
29839274  17:14:00                      0.000         -0.500          3.550          3.550          0.000          3.000
29839275  17:15:00                      0.000         -0.500          3.367          3.383         -0.017          3.000
29839276  17:16:00                      1.000          0.500          3.517          3.517          0.000          3.000
29839277  17:17:00                      0.000          0.000          3.450          3.433          0.017          3.000
29839278  17:18:00                     27.000         13.000          4.717          4.233          0.483          3.000
29839279  17:19:00                     59.000         29.500          4.833          4.250          0.583          3.000
29839280  17:20:00                    107.000         40.000          5.100          4.233          0.867          3.000
29839281  17:21:00                    155.000         48.000          4.983          4.233          0.750          3.000
29839282  17:22:00                    197.000         45.000          4.950          4.250          0.700          3.000
29839283  17:23:00                    241.000         43.000          4.883          4.250          0.633          3.000
29839284  17:24:00                    291.000         47.000          5.050          4.250          0.800          3.000
29839285  17:25:00                    320.000         39.500          4.750          4.233          0.517          3.000
29839286  17:26:00                    360.000         34.500          5.000          4.250          0.750          3.000
29839287  17:27:00                    390.000         35.000          4.667          4.233          0.433          3.000
29839288  17:28:00                    417.000         28.500          4.733          4.217          0.517          3.000
29839289  17:29:00                    461.000         35.500          4.983          4.250          0.733          3.000
29839290  17:30:00                    487.000         35.000          4.767          4.250          0.517          3.000
29839291  17:31:00                    531.000         35.000          4.717          4.217          0.500          3.000
29839292  17:32:00                    562.000         37.500          4.817          4.217          0.600          3.000
29839293  17:33:00                    597.000         33.000          4.917          4.250          0.667          3.000
29839294  17:34:00                    629.000         33.500          4.800          4.250          0.550          3.000
29839295  17:35:00                    679.000         41.000          5.050          4.250          0.800          3.000
29839296  17:36:00                    703.000         37.000          4.600          4.250          0.350          3.000
29839297  17:37:00                    741.000         31.000          4.900          4.250          0.650          3.000
29839298  17:38:00                    720.000          8.500          3.783          4.233         -0.450          3.000
29839299  17:39:00                    687.000        -27.000          3.667          4.250         -0.583          3.000
29839300  17:40:00                    665.000        -27.500          3.850          4.217         -0.367          3.000
29839301  17:41:00                    622.000        -32.500          3.533          4.250         -0.717          3.000
29839302  17:42:00                    584.000        -40.500          3.483          4.250         -0.767          3.000
29839303  17:43:00                    535.000        -43.500          3.483          4.250         -0.767          3.000
29839304  17:44:00                    493.000        -45.500          3.600          4.250         -0.650          3.000
29839305  17:45:00                    449.000        -43.000          3.433          4.217         -0.783          3.000
29839306  17:46:00                    391.000        -51.000          3.383          4.250         -0.867          3.000
29839307  17:47:00                    361.000        -44.000          3.650          4.233         -0.583          3.000
29839308  17:48:00                    316.000        -37.500          3.533          4.233         -0.700          3.000
29839309  17:49:00                    280.000        -40.500          3.650          4.233         -0.583          3.000
29839310  17:50:00                    236.000        -40.000          3.450          4.250         -0.800          3.000
29839311  17:51:00                    194.000        -43.000          3.617          4.250         -0.633          3.000
29839312  17:52:00                    142.000        -47.000          3.333          4.250         -0.917          3.000
29839313  17:53:00                     85.000        -54.500          3.317          4.250         -0.933          3.000
29839314  17:54:00                     34.000        -54.000          3.367          4.233         -0.867          3.000
29839315  17:55:00                      0.000        -42.500          3.683          4.133         -0.450          3.000

instances containing 'delivery'    run: runs/20260926-035654
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29839185  15:45:00             ts-delivery-service-79c46f4f45-bmgvs               705.664           845.863                 -             0.003         438616064
29839185  15:45:00             ts-delivery-service-79c46f4f45-r5pwb               705.960           846.307                 -             0.003         432787456
29839185  15:45:00             ts-delivery-service-79c46f4f45-tvmfl               705.587           845.626                 -             0.003         445612032
29839185  15:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416190464
29839186  15:46:00             ts-delivery-service-79c46f4f45-bmgvs               705.953           846.417                 -             0.002         438616064
29839186  15:46:00             ts-delivery-service-79c46f4f45-r5pwb               706.117           846.000                 -             0.002         432783360
29839186  15:46:00             ts-delivery-service-79c46f4f45-tvmfl               705.996           846.804                 -             0.003         445640704
29839186  15:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416325632
29839187  15:47:00             ts-delivery-service-79c46f4f45-bmgvs               706.072           846.105                 -             0.003         438616064
29839187  15:47:00             ts-delivery-service-79c46f4f45-r5pwb               706.059           846.057                 -             0.004         432791552
29839187  15:47:00             ts-delivery-service-79c46f4f45-tvmfl               706.216           846.250                 -             0.003         445636608
29839187  15:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416350208
29839188  15:48:00             ts-delivery-service-79c46f4f45-bmgvs               705.779           706.892                 -             0.002         438616064
29839188  15:48:00             ts-delivery-service-79c46f4f45-r5pwb               705.707           706.682                 -             0.003         432795648
29839188  15:48:00             ts-delivery-service-79c46f4f45-tvmfl               705.525           706.756                 -             0.003         445636608
29839188  15:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416251904
29839189  15:49:00             ts-delivery-service-79c46f4f45-bmgvs               706.025           707.377                 -             0.003         438632448
29839189  15:49:00             ts-delivery-service-79c46f4f45-r5pwb               705.355           706.661                 -             0.002         432795648
29839189  15:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.594           706.354                 -             0.002         445636608
29839189  15:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416317440
29839190  15:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.530           707.062                 -             0.003         438632448
29839190  15:50:00             ts-delivery-service-79c46f4f45-r5pwb               705.557           706.393                 -             0.004         432799744
29839190  15:50:00             ts-delivery-service-79c46f4f45-tvmfl               705.334           706.328                 -             0.003         444604416
29839190  15:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839191  15:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.844           706.715                 -             0.003         438632448
29839191  15:51:00             ts-delivery-service-79c46f4f45-r5pwb               705.434           706.353                 -             0.002         432799744
29839191  15:51:00             ts-delivery-service-79c46f4f45-tvmfl               705.455           706.234                 -             0.003         444604416
29839191  15:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839192  15:52:00             ts-delivery-service-79c46f4f45-bmgvs               706.133           707.250                 -             0.002         438894592
29839192  15:52:00             ts-delivery-service-79c46f4f45-r5pwb               705.563           706.414                 -             0.003         432799744
29839192  15:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.630           706.396                 -             0.002         444608512
29839192  15:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416256000
29839193  15:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.551           706.848                 -             0.004         438648832
29839193  15:53:00             ts-delivery-service-79c46f4f45-r5pwb               705.303           706.140                 -             0.003         432799744
29839193  15:53:00             ts-delivery-service-79c46f4f45-tvmfl               705.280           706.265                 -             0.003         444608512
29839193  15:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839194  15:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.481           706.386                 -             0.003         438648832
29839194  15:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.725           706.779                 -             0.003         432799744
29839194  15:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.375           706.522                 -             0.002         444616704
29839194  15:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416190464
29839195  15:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.383           706.245                 -             0.003         438648832
29839195  15:55:00             ts-delivery-service-79c46f4f45-r5pwb               705.866           706.865                 -             0.003         433057792
29839195  15:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.441           706.382                 -             0.003         444616704
29839195  15:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416350208
29839196  15:56:00             ts-delivery-service-79c46f4f45-bmgvs               705.393           706.276                 -             0.003         438657024
29839196  15:56:00             ts-delivery-service-79c46f4f45-r5pwb               706.120           706.896                 -             0.003         432832512
29839196  15:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.439           706.307                 -             0.003         444616704
29839196  15:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839197  15:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.622           706.477                 -             0.003         438657024
29839197  15:57:00             ts-delivery-service-79c46f4f45-r5pwb               705.698           707.049                 -             0.003         432840704
29839197  15:57:00             ts-delivery-service-79c46f4f45-tvmfl               705.561           707.067                 -             0.003         444624896
29839197  15:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839198  15:58:00             ts-delivery-service-79c46f4f45-bmgvs               705.553           706.266                 -             0.003         438657024
29839198  15:58:00             ts-delivery-service-79c46f4f45-r5pwb               705.753           707.096                 -             0.003         432840704
29839198  15:58:00             ts-delivery-service-79c46f4f45-tvmfl               705.630           706.780                 -             0.003         444624896
29839198  15:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416256000
29839199  15:59:00             ts-delivery-service-79c46f4f45-bmgvs               705.582           706.580                 -             0.002         438657024
29839199  15:59:00             ts-delivery-service-79c46f4f45-r5pwb               705.800           706.437                 -             0.003         432844800
29839199  15:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.660           706.516                 -             0.003         444624896
29839199  15:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416456704
29839200  16:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.359           706.069                 -             0.003         438771712
29839200  16:00:00             ts-delivery-service-79c46f4f45-r5pwb               705.858           706.595                 -             0.002         432844800
29839200  16:00:00             ts-delivery-service-79c46f4f45-tvmfl               705.465           706.375                 -             0.003         444624896
29839200  16:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416325632
29839201  16:01:00             ts-delivery-service-79c46f4f45-bmgvs               705.469           706.306                 -             0.003         438681600
29839201  16:01:00             ts-delivery-service-79c46f4f45-r5pwb               705.898           706.903                 -             0.003         432844800
29839201  16:01:00             ts-delivery-service-79c46f4f45-tvmfl               705.408           706.324                 -             0.003         444481536
29839201  16:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416350208
29839202  16:02:00             ts-delivery-service-79c46f4f45-bmgvs               705.561           706.870                 -             0.003         438681600
29839202  16:02:00             ts-delivery-service-79c46f4f45-r5pwb               705.636           707.196                 -             0.003         432848896
29839202  16:02:00             ts-delivery-service-79c46f4f45-tvmfl               705.660           706.663                 -             0.003         444579840
29839202  16:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416358400
29839203  16:03:00             ts-delivery-service-79c46f4f45-bmgvs               705.529           707.084                 -             0.003         438685696
29839203  16:03:00             ts-delivery-service-79c46f4f45-r5pwb               705.617           706.853                 -             0.004         432848896
29839203  16:03:00             ts-delivery-service-79c46f4f45-tvmfl               705.499           706.487                 -             0.003         444481536
29839203  16:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839204  16:04:00             ts-delivery-service-79c46f4f45-bmgvs               705.547           706.835                 -             0.003         438685696
29839204  16:04:00             ts-delivery-service-79c46f4f45-r5pwb               705.601           706.957                 -             0.003         432852992
29839204  16:04:00             ts-delivery-service-79c46f4f45-tvmfl               705.736           706.708                 -             0.003         444489728
29839204  16:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839205  16:05:00             ts-delivery-service-79c46f4f45-bmgvs               705.527           706.393                 -             0.003         438685696
29839205  16:05:00             ts-delivery-service-79c46f4f45-r5pwb               705.892           706.688                 -             0.002         432852992
29839205  16:05:00             ts-delivery-service-79c46f4f45-tvmfl               705.534           706.568                 -             0.003         444506112
29839205  16:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416354304
29839206  16:06:00             ts-delivery-service-79c46f4f45-bmgvs               705.394           706.728                 -             0.002         438685696
29839206  16:06:00             ts-delivery-service-79c46f4f45-r5pwb               705.563           706.790                 -             0.002         432857088
29839206  16:06:00             ts-delivery-service-79c46f4f45-tvmfl               705.516           706.371                 -             0.002         444526592
29839206  16:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416256000
29839207  16:07:00             ts-delivery-service-79c46f4f45-bmgvs               705.556           706.872                 -             0.004         438689792
29839207  16:07:00             ts-delivery-service-79c46f4f45-r5pwb               705.457           706.729                 -             0.003         432857088
29839207  16:07:00             ts-delivery-service-79c46f4f45-tvmfl               705.514           706.430                 -             0.003         444747776
29839207  16:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416321536
29839208  16:08:00             ts-delivery-service-79c46f4f45-bmgvs               705.532           706.929                 -             0.002         438722560
29839208  16:08:00             ts-delivery-service-79c46f4f45-r5pwb               705.560           707.074                 -             0.003         432857088
29839208  16:08:00             ts-delivery-service-79c46f4f45-tvmfl               705.465           706.661                 -             0.003         444538880
29839208  16:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839209  16:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.530           706.857                 -             0.003         438689792
29839209  16:09:00             ts-delivery-service-79c46f4f45-r5pwb               705.498           707.260                 -             0.003         432857088
29839209  16:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.541           706.950                 -             0.003         444571648
29839209  16:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839210  16:10:00             ts-delivery-service-79c46f4f45-bmgvs               705.489           706.549                 -             0.004         438706176
29839210  16:10:00             ts-delivery-service-79c46f4f45-r5pwb               705.736           707.069                 -             0.003         432857088
29839210  16:10:00             ts-delivery-service-79c46f4f45-tvmfl               705.679           706.661                 -             0.003         444571648
29839210  16:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839211  16:11:00             ts-delivery-service-79c46f4f45-bmgvs               705.574           706.455                 -             0.003         438702080
29839211  16:11:00             ts-delivery-service-79c46f4f45-r5pwb               705.582           706.860                 -             0.003         432336896
29839211  16:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.625           706.241                 -             0.003         444829696
29839211  16:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839212  16:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.608           706.651                 -             0.003         438702080
29839212  16:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.738           706.993                 -             0.003         432336896
29839212  16:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.701           706.322                 -             0.003         443551744
29839212  16:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839213  16:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.526           706.860                 -             0.003         438702080
29839213  16:13:00             ts-delivery-service-79c46f4f45-r5pwb               705.597           707.086                 -             0.002         432336896
29839213  16:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.549           706.437                 -             0.003         443453440
29839213  16:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839214  16:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.551           706.795                 -             0.003         438718464
29839214  16:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.342           706.718                 -             0.003         431820800
29839214  16:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.414           706.335                 -             0.003         443518976
29839214  16:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839215  16:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.683           706.636                 -             0.003         438718464
29839215  16:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.493           706.497                 -             0.003         431820800
29839215  16:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.558           706.753                 -             0.003         443568128
29839215  16:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416387072
29839216  16:16:00             ts-delivery-service-79c46f4f45-bmgvs               705.835           706.816                 -             0.002         438718464
29839216  16:16:00             ts-delivery-service-79c46f4f45-r5pwb               705.641           706.487                 -             0.004         432234496
29839216  16:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.801           706.721                 -             0.002         443576320
29839216  16:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839217  16:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.746           707.156                 -             0.004         438726656
29839217  16:17:00             ts-delivery-service-79c46f4f45-r5pwb               705.553           706.639                 -             0.002         432357376
29839217  16:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.616           706.683                 -             0.003         443478016
29839217  16:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839218  16:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.848           706.945                 -             0.003         438726656
29839218  16:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.783           707.007                 -             0.004         432136192
29839218  16:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.792           706.774                 -             0.003         443539456
29839218  16:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839219  16:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.699           706.686                 -             0.003         438726656
29839219  16:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.726           706.691                 -             0.003         432136192
29839219  16:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.825           706.973                 -             0.003         443559936
29839219  16:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839220  16:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.866           706.723                 -             0.002         438726656
29839220  16:20:00             ts-delivery-service-79c46f4f45-r5pwb               706.030           707.236                 -             0.003         432136192
29839220  16:20:00             ts-delivery-service-79c46f4f45-tvmfl               706.124           707.295                 -             0.003         443555840
29839220  16:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416387072
29839221  16:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.777           706.720                 -             0.003         438927360
29839221  16:21:00             ts-delivery-service-79c46f4f45-r5pwb               705.832           706.785                 -             0.003         432672768
29839221  16:21:00             ts-delivery-service-79c46f4f45-tvmfl               705.724           706.978                 -             0.003         443555840
29839221  16:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839222  16:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.953           707.581                 -             0.003         438669312
29839222  16:22:00             ts-delivery-service-79c46f4f45-r5pwb               706.011           707.067                 -             0.002         432672768
29839222  16:22:00             ts-delivery-service-79c46f4f45-tvmfl               706.321           707.539                 -             0.004         443568128
29839222  16:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839223  16:23:00             ts-delivery-service-79c46f4f45-bmgvs               705.943           707.529                 -             0.003         438669312
29839223  16:23:00             ts-delivery-service-79c46f4f45-r5pwb               705.818           707.118                 -             0.004         432672768
29839223  16:23:00             ts-delivery-service-79c46f4f45-tvmfl               706.606           707.441                 -             0.004         443568128
29839223  16:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839224  16:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.930           707.324                 -             0.002         438669312
29839224  16:24:00             ts-delivery-service-79c46f4f45-r5pwb               705.868           707.101                 -             0.003         432672768
29839224  16:24:00             ts-delivery-service-79c46f4f45-tvmfl               706.306           707.296                 -             0.003         443568128
29839224  16:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416387072
29839225  16:25:00             ts-delivery-service-79c46f4f45-bmgvs               706.173           846.520                 -             0.004         438669312
29839225  16:25:00             ts-delivery-service-79c46f4f45-r5pwb               706.079           845.857                 -             0.003         432668672
29839225  16:25:00             ts-delivery-service-79c46f4f45-tvmfl               706.146           845.606                 -             0.003         443568128
29839225  16:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416387072
29839226  16:26:00             ts-delivery-service-79c46f4f45-bmgvs               706.464           846.461                 -             0.003         438673408
29839226  16:26:00             ts-delivery-service-79c46f4f45-r5pwb               706.056           846.080                 -             0.002         432689152
29839226  16:26:00             ts-delivery-service-79c46f4f45-tvmfl               706.243           845.952                 -             0.002         443568128
29839226  16:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416382976
29839227  16:27:00             ts-delivery-service-79c46f4f45-bmgvs               706.160           707.904                 -             0.003         438935552
29839227  16:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.843           709.210                 -             0.003         432689152
29839227  16:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.997           846.077                 -             0.003         443375616
