# Lecture du graphe construit par run.py — runs/20260925-113438
# plage 2026-09-24 17:37 -> 19:32, fenêtres de 60 s
# fenêtres gardées : 115

queue: food_delivery    run: runs/20260925-113438
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29837891  18:11:00             ts-delivery-service-79c46f4f45-bmgvs               705.695           846.104                 -             0.002         437616640
29837891  18:11:00             ts-delivery-service-79c46f4f45-r5pwb               706.184           846.754                 -             0.002         431362048
29837891  18:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.664           846.526                 -             0.001         435646464
29837891  18:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837892  18:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.920           846.564                 -             0.003         437620736
29837892  18:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.776           708.510                 -             0.003         431296512
29837892  18:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.645           846.041                 -             0.003         435646464
29837892  18:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837893  18:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.719           845.941                 -             0.002         437620736
29837893  18:13:00             ts-delivery-service-79c46f4f45-r5pwb               705.820           846.186                 -             0.003         431587328
29837893  18:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.544           845.650                 -             0.002         435646464
29837893  18:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837894  18:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.742           846.334                 -             0.002         437633024
29837894  18:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.830           846.490                 -             0.002         431329280
29837894  18:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.635           845.310                 -             0.003         435654656
29837894  18:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409776128
29837895  18:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.799           846.479                 -             0.003         437657600
29837895  18:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.809           846.308                 -             0.003         431341568
29837895  18:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.635           845.966                 -             0.002         435658752
29837895  18:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         409808896
29837896  18:16:00             ts-delivery-service-79c46f4f45-bmgvs               705.624           706.759                 -             0.002         437690368
29837896  18:16:00             ts-delivery-service-79c46f4f45-r5pwb               705.991           845.801                 -             0.002         431370240
