# Lecture du graphe construit par run.py — runs/20260913-012933
# plage 2026-09-12 21:17 -> 23:27, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260913-012933
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29820851  22:11:00                    299.000         35.500          4.883          4.250          0.633          3.000
29820852  22:12:00                    337.000         35.000          4.767          4.233          0.533          3.000
29820853  22:13:00                    358.000         29.500          4.750          4.250          0.500          3.000
29820854  22:14:00                    413.000         38.000          5.167          4.250          0.917          3.000
29820855  22:15:00                    461.000         51.500          4.950          4.250          0.700          3.000
29820856  22:16:00                    494.000         40.500          4.767          4.250          0.517          3.000
29820857  22:17:00                    482.000         10.500          3.817          4.233         -0.417          3.000
29820858  22:18:00                    433.000        -30.500          3.450          4.233         -0.783          3.000
29820859  22:19:00                    362.000        -60.000          2.967          4.250         -1.283          3.000
29820860  22:20:00                    331.000        -51.000          4.033          4.250         -0.217          3.000
29820861  22:21:00                    300.000        -31.000          3.600          4.250         -0.650          3.000
29820862  22:22:00                    246.000        -42.500          3.233          4.233         -1.000          3.000
29820863  22:23:00                    185.000        -57.500          3.217          4.233         -1.017          3.000
29820864  22:24:00                    132.000        -57.000          3.483          4.250         -0.767          3.000
29820865  22:25:00                     78.000        -53.500          3.383          4.250         -0.867          3.000
29820866  22:26:00                     28.000        -52.000          3.350          4.233         -0.883          3.000
29820867  22:27:00                      3.000        -37.500          3.833          4.167         -0.333          3.000
29820868  22:28:00                      0.000        -14.000          3.617          3.633         -0.017          3.000
29820869  22:29:00                      1.000         -1.000          3.483          3.533         -0.050          3.000
29820870  22:30:00                      2.000          1.000          3.600          3.600          0.000          3.000
29820871  22:31:00                      0.000         -0.500          3.600          3.550          0.050          3.000
29820872  22:32:00                      0.000         -1.000          3.283          3.333         -0.050          3.000
29820873  22:33:00                      0.000          0.000          3.550          3.517          0.033          3.000
29820874  22:34:00                      0.000          0.000          3.450          3.467         -0.017          3.000
29820875  22:35:00                      0.000          0.000          3.117          3.133         -0.017          3.000
29820876  22:36:00                      0.000          0.000          1.950          1.950          0.000          3.000
29820877  22:37:00                      2.000          1.000          3.383          3.383          0.000          3.000
29820878  22:38:00                      0.000          0.000          3.600          3.583          0.017          3.000
29820879  22:39:00                      0.000         -1.000          3.317          3.333         -0.017          3.000
29820880  22:40:00                      0.000          0.000          3.200          3.200          0.000          3.000
29820881  22:41:00                      0.000          0.000          2.550          2.550          0.000          3.000
29820882  22:42:00                      0.000          0.000          2.250          2.250          0.000          3.000
29820883  22:43:00                      0.000          0.000          2.317          2.283          0.033          3.000
29820884  22:44:00                      3.000          1.500          3.500          3.500          0.000          3.000
29820885  22:45:00                      0.000          0.000          3.567          3.600         -0.033          3.000
29820886  22:46:00                      3.000          0.000          3.250          3.250          0.000          3.000
29820887  22:47:00                      0.000          0.000          2.250          2.250          0.000          3.000
29820888  22:48:00                      2.000         -0.500          1.783          1.783          0.000          3.000
29820889  22:49:00                      0.000          0.000          2.033          2.033          0.000          3.000
29820890  22:50:00                      0.000         -1.000          1.883          1.883          0.000          3.000
29820891  22:51:00                      0.000          0.000          1.383          1.383          0.000          3.000
29820892  22:52:00                      0.000          0.000          0.883          0.767          0.117          3.000
29820893  22:53:00                      1.000          0.500          2.500          2.583         -0.083          3.000
29820894  22:54:00                      0.000          0.000          2.083          2.117         -0.033          3.000
29820895  22:55:00                      1.000          0.000          1.783          1.750          0.033          3.000
29820896  22:56:00                      0.000          0.000          1.267          1.300         -0.033          3.000
29820897  22:57:00                     10.000          4.500          2.733          2.633          0.100          3.000
29820898  22:58:00                      0.000          0.000          2.167          2.267         -0.100          3.000
29820899  22:59:00                      0.000         -5.000          1.450          1.450          0.000          3.000
29820900  23:00:00                      0.000          0.000          1.133          1.133          0.000          3.000
29820901  23:01:00                      0.000          0.000          1.383          1.383          0.000          3.000
29820902  23:02:00                      0.000          0.000          1.483          1.483          0.000          3.000
29820903  23:03:00                      0.000          0.000          1.383          1.383          0.000          3.000
29820904  23:04:00                      0.000          0.000          0.700          0.700          0.000          3.000
29820905  23:05:00                      0.000          0.000          1.050          1.050          0.000          3.000
29820906  23:06:00                      0.000          0.000          2.167          2.167          0.000          3.000
29820907  23:07:00                      0.000          0.000          1.317          1.317          0.000          3.000
29820908  23:08:00                      0.000          0.000          1.017          1.017          0.000          3.000
29820909  23:09:00                      0.000          0.000          0.733          0.733          0.000          3.000
29820910  23:10:00                      0.000          0.000          0.633          0.633          0.000          3.000
29820911  23:11:00                      0.000          0.000          0.550          0.550          0.000          3.000
29820912  23:12:00                      0.000          0.000          1.033          1.033          0.000          3.000
29820913  23:13:00                      0.000          0.000          0.867          0.867          0.000          3.000
29820914  23:14:00                      1.000          0.500          0.900          0.867          0.033          3.000
29820915  23:15:00                      0.000          0.000          1.917          1.950         -0.033          3.000
29820916  23:16:00                      4.000          1.500          1.917          1.917          0.000          3.000
29820917  23:17:00                      0.000          0.000          1.600          1.600          0.000          3.000
29820918  23:18:00                      0.000         -2.000          0.467          0.467          0.000          3.000
29820919  23:19:00                      2.000          1.000          2.217          2.133          0.083          3.000
29820920  23:20:00                      0.000          0.000          2.567          2.650         -0.083          3.000
29820921  23:21:00                      0.000         -1.000          0.700          0.700          0.000          3.000
29820922  23:22:00                      0.000          0.000          0.800          0.750          0.050          3.000
29820923  23:23:00                      1.000          0.500          3.317          3.333         -0.017          3.000
29820924  23:24:00                      0.000          0.000          1.417          1.450         -0.033          3.000
29820925  23:25:00                      0.000         -0.500          0.717          0.717          0.000          3.000
29820926  23:26:00                      0.000          0.000          0.717          0.717          0.000          3.000

instances containing 'delivery'    run: runs/20260913-012933
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29820797  21:17:00             ts-delivery-service-79c46f4f45-bmgvs               706.017           846.492                 -             0.004         426598400
29820797  21:17:00             ts-delivery-service-79c46f4f45-r5pwb               706.072           846.769                 -             0.004         418058240
29820797  21:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.662           846.297                 -             0.003         423473152
29820797  21:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421928960
29820798  21:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.732           846.026                 -             0.002         426651648
29820798  21:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.802           846.373                 -             0.003         418058240
29820798  21:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.883           845.777                 -             0.003         424026112
29820798  21:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820799  21:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.643           706.682                 -             0.004         426598400
29820799  21:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.705           707.449                 -             0.003         418066432
29820799  21:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.491           707.079                 -             0.002         423698432
29820799  21:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820800  21:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.623           706.331                 -             0.003         426598400
29820800  21:20:00             ts-delivery-service-79c46f4f45-r5pwb               705.858           706.676                 -             0.003         418062336
29820800  21:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.421           706.363                 -             0.003         423473152
29820800  21:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820801  21:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.640           706.594                 -             0.002         426565632
29820801  21:21:00             ts-delivery-service-79c46f4f45-r5pwb               706.059           707.092                 -             0.003         418066432
29820801  21:21:00             ts-delivery-service-79c46f4f45-tvmfl               705.504           706.484                 -             0.003         423751680
29820801  21:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820802  21:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.623           706.610                 -             0.002         425533440
29820802  21:22:00             ts-delivery-service-79c46f4f45-r5pwb               705.962           706.910                 -             0.003         418070528
29820802  21:22:00             ts-delivery-service-79c46f4f45-tvmfl               705.494           706.571                 -             0.002         423518208
29820802  21:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820803  21:23:00             ts-delivery-service-79c46f4f45-bmgvs               705.778           707.398                 -             0.004         425533440
29820803  21:23:00             ts-delivery-service-79c46f4f45-r5pwb               705.852           706.866                 -             0.002         418070528
29820803  21:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.694           707.489                 -             0.003         423702528
29820803  21:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820804  21:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.887           706.598                 -             0.003         425533440
29820804  21:24:00             ts-delivery-service-79c46f4f45-r5pwb               705.945           707.615                 -             0.004         418066432
29820804  21:24:00             ts-delivery-service-79c46f4f45-tvmfl               706.060           707.651                 -             0.002         423485440
29820804  21:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820805  21:25:00             ts-delivery-service-79c46f4f45-bmgvs               705.646           706.940                 -             0.003         425529344
29820805  21:25:00             ts-delivery-service-79c46f4f45-r5pwb               705.585           707.299                 -             0.002         418066432
29820805  21:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.540           706.806                 -             0.003         423534592
29820805  21:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820806  21:26:00             ts-delivery-service-79c46f4f45-bmgvs               705.765           706.654                 -             0.003         425594880
29820806  21:26:00             ts-delivery-service-79c46f4f45-r5pwb               705.682           707.154                 -             0.004         418074624
29820806  21:26:00             ts-delivery-service-79c46f4f45-tvmfl               705.545           706.996                 -             0.002         423534592
29820806  21:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820807  21:27:00             ts-delivery-service-79c46f4f45-bmgvs               705.687           706.773                 -             0.003         425553920
29820807  21:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.585           707.342                 -             0.002         418074624
29820807  21:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.489           707.071                 -             0.003         423628800
29820807  21:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820808  21:28:00             ts-delivery-service-79c46f4f45-bmgvs               705.797           706.547                 -             0.003         425435136
29820808  21:28:00             ts-delivery-service-79c46f4f45-r5pwb               705.722           706.964                 -             0.003         418074624
29820808  21:28:00             ts-delivery-service-79c46f4f45-tvmfl               705.695           707.164                 -             0.003         423665664
29820808  21:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820809  21:29:00             ts-delivery-service-79c46f4f45-bmgvs               705.954           706.856                 -             0.003         425525248
29820809  21:29:00             ts-delivery-service-79c46f4f45-r5pwb               705.694           707.116                 -             0.003         418082816
29820809  21:29:00             ts-delivery-service-79c46f4f45-tvmfl               705.561           706.727                 -             0.004         423710720
29820809  21:29:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820810  21:30:00             ts-delivery-service-79c46f4f45-bmgvs               705.625           706.167                 -             0.003         425529344
29820810  21:30:00             ts-delivery-service-79c46f4f45-r5pwb               705.531           706.950                 -             0.003         418082816
29820810  21:30:00             ts-delivery-service-79c46f4f45-tvmfl               705.673           707.187                 -             0.003         423546880
29820810  21:30:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421703680
29820811  21:31:00             ts-delivery-service-79c46f4f45-bmgvs               705.659           706.484                 -             0.003         425529344
29820811  21:31:00             ts-delivery-service-79c46f4f45-r5pwb               705.543           707.019                 -             0.003         418152448
29820811  21:31:00             ts-delivery-service-79c46f4f45-tvmfl               705.525           706.717                 -             0.003         423694336
29820811  21:31:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         422252544
29820812  21:32:00             ts-delivery-service-79c46f4f45-bmgvs               705.623           706.570                 -             0.003         425529344
29820812  21:32:00             ts-delivery-service-79c46f4f45-r5pwb               705.556           706.963                 -             0.003         418156544
29820812  21:32:00             ts-delivery-service-79c46f4f45-tvmfl               705.521           707.144                 -             0.003         423546880
29820812  21:32:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421703680
29820813  21:33:00             ts-delivery-service-79c46f4f45-bmgvs               705.748           706.860                 -             0.004         425541632
29820813  21:33:00             ts-delivery-service-79c46f4f45-r5pwb               705.839           707.430                 -             0.003         418091008
29820813  21:33:00             ts-delivery-service-79c46f4f45-tvmfl               705.839           707.282                 -             0.003         423555072
29820813  21:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820814  21:34:00             ts-delivery-service-79c46f4f45-bmgvs               705.575           706.417                 -             0.003         425541632
29820814  21:34:00             ts-delivery-service-79c46f4f45-r5pwb               705.510           706.987                 -             0.004         418091008
29820814  21:34:00             ts-delivery-service-79c46f4f45-tvmfl               705.483           706.858                 -             0.002         423718912
29820814  21:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820815  21:35:00             ts-delivery-service-79c46f4f45-bmgvs               705.662           706.592                 -             0.003         425635840
29820815  21:35:00             ts-delivery-service-79c46f4f45-r5pwb               705.569           706.656                 -             0.005         418168832
29820815  21:35:00             ts-delivery-service-79c46f4f45-tvmfl               705.667           706.768                 -             0.003         423817216
29820815  21:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820816  21:36:00             ts-delivery-service-79c46f4f45-bmgvs               705.604           706.387                 -             0.002         425639936
29820816  21:36:00             ts-delivery-service-79c46f4f45-r5pwb               705.595           706.596                 -             0.002         418181120
29820816  21:36:00             ts-delivery-service-79c46f4f45-tvmfl               705.516           706.533                 -             0.004         423555072
29820816  21:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820817  21:37:00             ts-delivery-service-79c46f4f45-bmgvs               705.680           706.822                 -             0.006         425684992
29820817  21:37:00             ts-delivery-service-79c46f4f45-r5pwb               705.579           706.305                 -             0.003         418181120
29820817  21:37:00             ts-delivery-service-79c46f4f45-tvmfl               705.560           706.593                 -             0.002         422608896
29820817  21:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820818  21:38:00             ts-delivery-service-79c46f4f45-bmgvs               705.510           706.340                 -             0.003         425713664
29820818  21:38:00             ts-delivery-service-79c46f4f45-r5pwb               705.672           706.551                 -             0.002         418209792
29820818  21:38:00             ts-delivery-service-79c46f4f45-tvmfl               705.474           706.904                 -             0.004         422608896
29820818  21:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421703680
29820819  21:39:00             ts-delivery-service-79c46f4f45-bmgvs               705.571           706.753                 -             0.003         425684992
29820819  21:39:00             ts-delivery-service-79c46f4f45-r5pwb               705.684           707.182                 -             0.004         418201600
29820819  21:39:00             ts-delivery-service-79c46f4f45-tvmfl               705.540           706.427                 -             0.004         422731776
29820819  21:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820820  21:40:00             ts-delivery-service-79c46f4f45-bmgvs               705.742           706.870                 -             0.003         425684992
29820820  21:40:00             ts-delivery-service-79c46f4f45-r5pwb               705.884           706.929                 -             0.004         418205696
29820820  21:40:00             ts-delivery-service-79c46f4f45-tvmfl               705.653           707.431                 -             0.004         422752256
29820820  21:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421736448
29820821  21:41:00             ts-delivery-service-79c46f4f45-bmgvs               705.952           707.208                 -             0.002         424648704
29820821  21:41:00             ts-delivery-service-79c46f4f45-r5pwb               705.946           707.136                 -             0.003         418205696
29820821  21:41:00             ts-delivery-service-79c46f4f45-tvmfl               705.826           706.747                 -             0.003         422785024
29820821  21:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820822  21:42:00             ts-delivery-service-79c46f4f45-bmgvs               705.683           707.071                 -             0.003         424648704
29820822  21:42:00             ts-delivery-service-79c46f4f45-r5pwb               705.758           707.188                 -             0.003         418463744
29820822  21:42:00             ts-delivery-service-79c46f4f45-tvmfl               705.773           706.508                 -             0.004         422653952
29820822  21:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421703680
29820823  21:43:00             ts-delivery-service-79c46f4f45-bmgvs               705.876           707.375                 -             0.003         424644608
29820823  21:43:00             ts-delivery-service-79c46f4f45-r5pwb               705.801           707.111                 -             0.002         418217984
29820823  21:43:00             ts-delivery-service-79c46f4f45-tvmfl               705.836           706.749                 -             0.003         422780928
29820823  21:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421703680
29820824  21:44:00             ts-delivery-service-79c46f4f45-bmgvs               705.792           707.247                 -             0.003         424644608
29820824  21:44:00             ts-delivery-service-79c46f4f45-r5pwb               705.905           707.563                 -             0.004         418283520
29820824  21:44:00             ts-delivery-service-79c46f4f45-tvmfl               705.785           707.056                 -             0.003         422744064
29820824  21:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421769216
29820825  21:45:00             ts-delivery-service-79c46f4f45-bmgvs               705.701           706.852                 -             0.003         424656896
29820825  21:45:00             ts-delivery-service-79c46f4f45-r5pwb               705.802           707.260                 -             0.003         418222080
29820825  21:45:00             ts-delivery-service-79c46f4f45-tvmfl               705.801           707.161                 -             0.003         422666240
29820825  21:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421933056
29820826  21:46:00             ts-delivery-service-79c46f4f45-bmgvs               705.733           706.927                 -             0.003         424665088
29820826  21:46:00             ts-delivery-service-79c46f4f45-r5pwb               705.981           707.091                 -             0.003         418238464
29820826  21:46:00             ts-delivery-service-79c46f4f45-tvmfl               705.662           706.803                 -             0.002         422666240
29820826  21:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.002         421294080
29820827  21:47:00             ts-delivery-service-79c46f4f45-bmgvs               705.818           707.001                 -             0.003         424665088
29820827  21:47:00             ts-delivery-service-79c46f4f45-r5pwb               705.903           707.604                 -             0.002         418238464
29820827  21:47:00             ts-delivery-service-79c46f4f45-tvmfl               706.412           707.467                 -             0.004         422797312
29820827  21:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820828  21:48:00             ts-delivery-service-79c46f4f45-bmgvs               705.733           706.658                 -             0.003         424665088
29820828  21:48:00             ts-delivery-service-79c46f4f45-r5pwb               705.719           707.041                 -             0.003         418234368
29820828  21:48:00             ts-delivery-service-79c46f4f45-tvmfl               706.003           707.245                 -             0.003         422760448
29820828  21:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421359616
29820829  21:49:00             ts-delivery-service-79c46f4f45-bmgvs               705.637           706.704                 -             0.003         424599552
29820829  21:49:00             ts-delivery-service-79c46f4f45-r5pwb               705.818           706.750                 -             0.004         418242560
29820829  21:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.574           706.441                 -             0.003         422871040
29820829  21:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820830  21:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.686           706.931                 -             0.002         424611840
29820830  21:50:00             ts-delivery-service-79c46f4f45-r5pwb               705.582           706.897                 -             0.002         418246656
29820830  21:50:00             ts-delivery-service-79c46f4f45-tvmfl               705.669           706.890                 -             0.003         422866944
29820830  21:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421359616
29820831  21:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.462           706.233                 -             0.002         424763392
29820831  21:51:00             ts-delivery-service-79c46f4f45-r5pwb               705.391           706.988                 -             0.003         418242560
29820831  21:51:00             ts-delivery-service-79c46f4f45-tvmfl               705.324           706.379                 -             0.003         422801408
29820831  21:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820832  21:52:00             ts-delivery-service-79c46f4f45-bmgvs               705.624           706.526                 -             0.003         424648704
29820832  21:52:00             ts-delivery-service-79c46f4f45-r5pwb               705.608           706.463                 -             0.003         418250752
29820832  21:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.484           706.380                 -             0.003         422699008
29820832  21:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421326848
29820833  21:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.559           706.459                 -             0.003         424706048
29820833  21:53:00             ts-delivery-service-79c46f4f45-r5pwb               705.917           706.983                 -             0.004         418246656
29820833  21:53:00             ts-delivery-service-79c46f4f45-tvmfl               705.680           706.544                 -             0.003         422875136
29820833  21:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820834  21:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.523           706.487                 -             0.003         424722432
29820834  21:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.907           706.984                 -             0.003         418250752
29820834  21:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.585           706.385                 -             0.003         422842368
29820834  21:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820835  21:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.582           706.265                 -             0.003         424722432
29820835  21:55:00             ts-delivery-service-79c46f4f45-r5pwb               705.846           706.628                 -             0.002         418250752
29820835  21:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.407           706.184                 -             0.003         422805504
29820835  21:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421359616
29820836  21:56:00             ts-delivery-service-79c46f4f45-bmgvs               705.419           706.256                 -             0.003         424783872
29820836  21:56:00             ts-delivery-service-79c46f4f45-r5pwb               705.872           706.956                 -             0.003         418258944
29820836  21:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.596           706.894                 -             0.004         422846464
29820836  21:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421326848
29820837  21:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.520           706.319                 -             0.003         424787968
29820837  21:57:00             ts-delivery-service-79c46f4f45-r5pwb               705.687           706.609                 -             0.003         418258944
29820837  21:57:00             ts-delivery-service-79c46f4f45-tvmfl               706.195           707.292                 -             0.003         422846464
29820837  21:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421294080
29820838  21:58:00             ts-delivery-service-79c46f4f45-bmgvs               705.749           706.690                 -             0.002         424787968
29820838  21:58:00             ts-delivery-service-79c46f4f45-r5pwb               705.908           706.709                 -             0.003         418258944
29820838  21:58:00             ts-delivery-service-79c46f4f45-tvmfl               706.511           707.489                 -             0.003         422846464
29820838  21:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421359616
29820839  21:59:00             ts-delivery-service-79c46f4f45-bmgvs               705.861           846.622                 -             0.003         424783872
29820839  21:59:00             ts-delivery-service-79c46f4f45-r5pwb               706.087           707.784                 -             0.003         418263040
29820839  21:59:00             ts-delivery-service-79c46f4f45-tvmfl               706.156           847.151                 -             0.003         422842368
29820839  21:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421421056
