# Lecture du graphe construit par run.py — runs/20260926-042549
# plage 2026-09-13 06:15 -> 08:25, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260926-042549
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29821378  06:58:00                      0.000         -1.000          3.417          3.417          0.000          3.000
29821379  06:59:00                      2.000         -1.500          3.400          3.400          0.000          3.000
29821380  07:00:00                      5.000          2.500          3.350          3.350          0.000          3.000
29821381  07:01:00                      0.000         -1.000          3.517          3.517          0.000          3.000
29821382  07:02:00                     20.000          7.500          3.267          3.000          0.267          3.000
29821383  07:03:00                     45.000         22.500          3.150          2.833          0.317          3.000
29821384  07:04:00                     78.000         29.000          3.550          2.833          0.717          3.000
29821385  07:05:00                    108.000         31.500          3.350          2.800          0.550          2.000
29821386  07:06:00                    145.000         33.500          3.367          2.833          0.533          2.000
29821387  07:07:00                    178.000         35.000          3.417          2.833          0.583          2.000
29821388  07:08:00                    228.000         41.500          3.617          2.833          0.783          2.000
29821389  07:09:00                    258.000         40.000          3.400          2.833          0.567          2.000
29821390  07:10:00                    307.000         39.500          3.583          2.833          0.750          2.000
29821391  07:11:00                    344.000         43.000          3.483          2.817          0.667          2.000
29821392  07:12:00                    376.000         34.500          3.350          2.817          0.533          2.000
29821393  07:13:00                    422.000         39.000          3.533          2.833          0.700          2.000
29821394  07:14:00                    459.000         41.500          3.517          2.833          0.683          2.000
29821395  07:15:00                    500.000         39.000          3.467          2.833          0.633          2.000
29821396  07:16:00                    523.000         32.000          3.283          2.833          0.450          2.000
29821397  07:17:00                    566.000         33.000          3.400          2.817          0.583          2.000
29821398  07:18:00                    602.000         39.500          3.500          2.833          0.667          2.000
29821399  07:19:00                    635.000         34.500          3.467          2.817          0.650          2.000
29821400  07:20:00                    689.000         43.500          3.600          2.833          0.767          2.000
29821401  07:21:00                    714.000         39.500          3.367          2.833          0.533          2.000
29821402  07:22:00                    711.000         11.000          3.583          3.917         -0.333          3.000
29821403  07:23:00                    664.000        -25.000          3.583          4.233         -0.650          3.000
29821404  07:24:00                    617.000        -47.000          3.383          4.250         -0.867          3.000
29821405  07:25:00                    568.000        -48.000          3.417          4.233         -0.817          3.000
29821406  07:26:00                    525.000        -46.000          3.500          4.233         -0.733          3.000
29821407  07:27:00                    479.000        -44.500          3.567          4.250         -0.683          3.000
29821408  07:28:00                    426.000        -49.500          3.450          4.233         -0.783          3.000
29821409  07:29:00                    385.000        -47.000          3.267          4.217         -0.950          3.000
29821410  07:30:00                    349.000        -38.500          3.650          4.250         -0.600          3.000
29821411  07:31:00                    291.000        -47.000          3.433          4.250         -0.817          3.000
29821412  07:32:00                    241.000        -54.000          3.433          4.233         -0.800          3.000
29821413  07:33:00                    182.000        -54.500          3.267          4.233         -0.967          3.000
29821414  07:34:00                    147.000        -47.000          3.583          4.250         -0.667          3.000
29821415  07:35:00                    108.000        -37.000          3.600          4.250         -0.650          3.000
29821416  07:36:00                     59.000        -44.000          3.583          4.233         -0.650          3.000
29821417  07:37:00                     15.000        -46.500          3.350          4.250         -0.900          3.000
29821418  07:38:00                      4.000        -27.500          3.583          3.667         -0.083          3.000
29821419  07:39:00                      5.000         -5.000          3.650          3.650          0.000          3.000
29821420  07:40:00                      2.000         -1.000          3.500          3.500          0.000          3.000
29821421  07:41:00                      6.000          0.500          3.600          3.600          0.000          3.000
29821422  07:42:00                      4.000          1.000          3.250          3.250          0.000          3.000
29821423  07:43:00                      3.000         -1.500          3.700          3.700          0.000          3.000
29821424  07:44:00                      3.000         -0.500          3.383          3.383          0.000          3.000
29821425  07:45:00                      0.000         -1.500          3.483          3.483          0.000          3.000
29821426  07:46:00                      6.000          1.500          3.567          3.567          0.000          3.000
29821427  07:47:00                     31.000         15.500          3.550          3.000          0.550          3.000
29821428  07:48:00                     63.000         28.500          3.267          2.833          0.433          3.000
29821429  07:49:00                    104.000         36.500          3.500          2.800          0.700          3.000
29821430  07:50:00                    153.000         45.000          3.650          2.833          0.817          2.000
29821431  07:51:00                    190.000         43.000          3.400          2.833          0.567          2.000
29821432  07:52:00                    213.000         30.000          3.167          2.833          0.333          2.000
29821433  07:53:00                    249.000         29.500          3.533          2.833          0.700          2.000
29821434  07:54:00                    290.000         38.500          3.450          2.800          0.650          2.000
29821435  07:55:00                    323.000         37.000          3.500          2.800          0.700          2.000
29821436  07:56:00                    354.000         32.000          3.183          2.833          0.350          2.000
29821437  07:57:00                    399.000         38.000          3.617          2.833          0.783          2.000
29821438  07:58:00                    432.000         39.000          3.300          2.800          0.500          2.000
29821439  07:59:00                    465.000         33.000          3.417          2.817          0.600          2.000
29821440  08:00:00                    496.000         32.000          3.417          2.833          0.583          2.000
29821441  08:01:00                    545.000         40.000          3.500          2.833          0.667          2.000
29821442  08:02:00                    583.000         43.500          3.633          2.817          0.817          2.000
29821443  08:03:00                    629.000         42.000          3.550          2.833          0.717          2.000
29821444  08:04:00                    673.000         45.000          3.617          2.817          0.800          2.000
29821445  08:05:00                    709.000         40.000          3.333          2.833          0.500          2.000
29821446  08:06:00                    745.000         36.000          3.483          2.817          0.667          2.000
29821447  08:07:00                    720.000          5.500          3.317          3.933         -0.617          3.000
29821448  08:08:00                    673.000        -36.000          3.500          4.233         -0.733          3.000
29821449  08:09:00                    633.000        -43.500          3.483          4.250         -0.767          3.000
29821450  08:10:00                    590.000        -41.500          3.467          4.233         -0.767          3.000
29821451  08:11:00                    542.000        -45.500          3.567          4.233         -0.667          3.000
29821452  08:12:00                    495.000        -47.500          3.483          4.233         -0.750          3.000
29821453  08:13:00                    461.000        -40.500          3.617          4.250         -0.633          3.000
29821454  08:14:00                    411.000        -42.000          3.400          4.250         -0.850          3.000
29821455  08:15:00                    386.000        -37.500          3.800          4.217         -0.417          3.000
29821456  08:16:00                    339.000        -36.000          3.550          4.250         -0.700          3.000
29821457  08:17:00                    299.000        -43.500          3.500          4.233         -0.733          3.000
29821458  08:18:00                    252.000        -43.500          3.467          4.250         -0.783          3.000
29821459  08:19:00                    213.000        -43.000          3.550          4.250         -0.700          3.000
29821460  08:20:00                    163.000        -44.500          3.550          4.217         -0.667          3.000
29821461  08:21:00                    125.000        -44.000          3.417          4.233         -0.817          3.000
29821462  08:22:00                     79.000        -42.000          3.550          4.250         -0.700          3.000
29821463  08:23:00                     41.000        -42.000          3.500          4.217         -0.717          3.000
29821464  08:24:00                      2.000        -38.500          3.217          3.650         -0.433          3.000

instances containing 'delivery'    run: runs/20260926-042549
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29821335  06:15:00             ts-delivery-service-79c46f4f45-bmgvs               706.129           846.817                 -             0.003         437030912
29821335  06:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.898           846.543                 -             0.002         420323328
29821335  06:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.836           846.264                 -             0.003         424972288
29821335  06:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414752768
29821336  06:16:00             ts-delivery-service-79c46f4f45-bmgvs               706.113           846.370                 -             0.003         437026816
29821336  06:16:00             ts-delivery-service-79c46f4f45-r5pwb               706.120           845.714                 -             0.007         420515840
29821336  06:16:00             ts-delivery-service-79c46f4f45-tvmfl               706.025           846.061                 -             0.001         424972288
29821336  06:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414724096
29821337  06:17:00             ts-delivery-service-79c46f4f45-bmgvs               706.361           1199543                 -             0.001         437043200
29821337  06:17:00             ts-delivery-service-79c46f4f45-r5pwb               705.781           708.411                 -             0.002         420491264
29821337  06:17:00             ts-delivery-service-79c46f4f45-tvmfl               706.049           707.420                 -             0.003         424980480
29821337  06:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414789632
29821338  06:18:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821338  06:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.756           706.975                 -             0.003         420524032
29821338  06:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.926           706.920                 -             0.003         424980480
29821338  06:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414752768
29821339  06:19:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821339  06:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.822           707.046                 -             0.003         420524032
29821339  06:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.778           707.219                 -             0.003         425115648
29821339  06:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414756864
29821340  06:20:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821340  06:20:00             ts-delivery-service-79c46f4f45-r5pwb               706.053           706.758                 -             0.003         420528128
29821340  06:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.878           706.736                 -             0.002         425115648
29821340  06:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414752768
29821341  06:21:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821341  06:21:00             ts-delivery-service-79c46f4f45-r5pwb               705.853           706.990                 -             0.003         420708352
29821341  06:21:00             ts-delivery-service-79c46f4f45-tvmfl               705.649           706.464                 -             0.003         425123840
29821341  06:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414756864
29821342  06:22:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821342  06:22:00             ts-delivery-service-79c46f4f45-r5pwb               706.261           707.509                 -             0.004         420712448
29821342  06:22:00             ts-delivery-service-79c46f4f45-tvmfl               705.813           707.324                 -             0.003         425119744
29821342  06:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414724096
29821343  06:23:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821343  06:23:00             ts-delivery-service-79c46f4f45-r5pwb               706.148           707.260                 -             0.002         420712448
29821343  06:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.865           706.876                 -             0.003         425091072
29821343  06:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414785536
29821344  06:24:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821344  06:24:00             ts-delivery-service-79c46f4f45-r5pwb               706.027           707.541                 -             0.004         420966400
29821344  06:24:00             ts-delivery-service-79c46f4f45-tvmfl               705.934           706.967                 -             0.003         425123840
29821344  06:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414756864
29821345  06:25:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821345  06:25:00             ts-delivery-service-79c46f4f45-r5pwb               706.031           706.899                 -             0.002         420716544
29821345  06:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.753           707.071                 -             0.003         425099264
29821345  06:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414756864
29821346  06:26:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821346  06:26:00             ts-delivery-service-79c46f4f45-r5pwb               706.087           707.144                 -             0.004         420827136
29821346  06:26:00             ts-delivery-service-79c46f4f45-tvmfl               705.819           706.753                 -             0.002         425099264
29821346  06:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414752768
29821347  06:27:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821347  06:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.818           707.029                 -             0.003         420741120
29821347  06:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.612           706.682                 -             0.003         425099264
29821347  06:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414720000
29821348  06:28:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821348  06:28:00             ts-delivery-service-79c46f4f45-r5pwb               705.709           706.695                 -             0.003         420741120
29821348  06:28:00             ts-delivery-service-79c46f4f45-tvmfl               705.727           706.954                 -             0.002         425357312
29821348  06:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414720000
29821349  06:29:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821349  06:29:00             ts-delivery-service-79c46f4f45-r5pwb               705.694           706.531                 -             0.002         420741120
29821349  06:29:00             ts-delivery-service-79c46f4f45-tvmfl               705.630           706.778                 -             0.003         425103360
29821349  06:29:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414720000
29821350  06:30:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821350  06:30:00             ts-delivery-service-79c46f4f45-r5pwb               705.615           706.792                 -             0.003         420745216
29821350  06:30:00             ts-delivery-service-79c46f4f45-tvmfl               705.676           706.587                 -             0.003         424824832
29821350  06:30:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414785536
29821351  06:31:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821351  06:31:00             ts-delivery-service-79c46f4f45-r5pwb               706.212           707.239                 -             0.003         420724736
29821351  06:31:00             ts-delivery-service-79c46f4f45-tvmfl               705.759           707.118                 -             0.003         425050112
29821351  06:31:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414720000
29821352  06:32:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821352  06:32:00             ts-delivery-service-79c46f4f45-r5pwb               705.958           707.009                 -             0.002         420745216
29821352  06:32:00             ts-delivery-service-79c46f4f45-tvmfl               705.839           706.679                 -             0.002         425050112
29821352  06:32:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414752768
29821353  06:33:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821353  06:33:00             ts-delivery-service-79c46f4f45-r5pwb               706.007           707.197                 -             0.003         421007360
29821353  06:33:00             ts-delivery-service-79c46f4f45-tvmfl               705.842           707.174                 -             0.003         425058304
29821353  06:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414720000
29821354  06:34:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821354  06:34:00             ts-delivery-service-79c46f4f45-r5pwb               706.292           707.341                 -             0.002         420753408
29821354  06:34:00             ts-delivery-service-79c46f4f45-tvmfl               705.968           706.798                 -             0.003         425091072
29821354  06:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414224384
29821355  06:35:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821355  06:35:00             ts-delivery-service-79c46f4f45-r5pwb               705.971           707.069                 -             0.003         421015552
29821355  06:35:00             ts-delivery-service-79c46f4f45-tvmfl               705.774           706.804                 -             0.002         425185280
29821355  06:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414224384
29821356  06:36:00             ts-delivery-service-79c46f4f45-bmgvs                     -                 -                 -             0.000         437047296
29821356  06:36:00             ts-delivery-service-79c46f4f45-r5pwb               705.750           706.496                 -             0.003         420753408
29821356  06:36:00             ts-delivery-service-79c46f4f45-tvmfl               705.582           706.325                 -             0.002         425189376
29821356  06:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821357  06:37:00             ts-delivery-service-79c46f4f45-bmgvs               706.140           707.091                 -             0.008         438177792
29821357  06:37:00             ts-delivery-service-79c46f4f45-r5pwb               705.694           706.657                 -             0.003         420884480
29821357  06:37:00             ts-delivery-service-79c46f4f45-tvmfl               705.712           706.815                 -             0.004         425283584
29821357  06:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821358  06:38:00             ts-delivery-service-79c46f4f45-bmgvs               705.915           707.143                 -             0.004         439283712
29821358  06:38:00             ts-delivery-service-79c46f4f45-r5pwb               706.045           706.848                 -             0.003         420884480
29821358  06:38:00             ts-delivery-service-79c46f4f45-tvmfl               705.750           706.863                 -             0.002         425283584
29821358  06:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414404608
29821359  06:39:00             ts-delivery-service-79c46f4f45-bmgvs               705.782           709.130                 -             0.003         439287808
29821359  06:39:00             ts-delivery-service-79c46f4f45-r5pwb               705.965           706.844                 -             0.002         420884480
29821359  06:39:00             ts-delivery-service-79c46f4f45-tvmfl               705.736           706.455                 -             0.003         425283584
29821359  06:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821360  06:40:00             ts-delivery-service-79c46f4f45-bmgvs               705.842           706.519                 -             0.003         441188352
29821360  06:40:00             ts-delivery-service-79c46f4f45-r5pwb               705.720           706.846                 -             0.003         420884480
29821360  06:40:00             ts-delivery-service-79c46f4f45-tvmfl               706.135           707.038                 -             0.002         425189376
29821360  06:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821361  06:41:00             ts-delivery-service-79c46f4f45-bmgvs               705.823           707.125                 -             0.004         441266176
29821361  06:41:00             ts-delivery-service-79c46f4f45-r5pwb               706.133           707.500                 -             0.003         420888576
29821361  06:41:00             ts-delivery-service-79c46f4f45-tvmfl               705.967           706.896                 -             0.004         425291776
29821361  06:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821362  06:42:00             ts-delivery-service-79c46f4f45-bmgvs               705.984           707.375                 -             0.006         441413632
29821362  06:42:00             ts-delivery-service-79c46f4f45-r5pwb               706.214           707.374                 -             0.003         420888576
29821362  06:42:00             ts-delivery-service-79c46f4f45-tvmfl               705.959           707.568                 -             0.002         425287680
29821362  06:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821363  06:43:00             ts-delivery-service-79c46f4f45-bmgvs               705.790           707.582                 -             0.003         441413632
29821363  06:43:00             ts-delivery-service-79c46f4f45-r5pwb               706.313           707.385                 -             0.003         420888576
29821363  06:43:00             ts-delivery-service-79c46f4f45-tvmfl               705.981           706.793                 -             0.003         425287680
29821363  06:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414318592
29821364  06:44:00             ts-delivery-service-79c46f4f45-bmgvs               705.937           707.346                 -             0.002         442478592
29821364  06:44:00             ts-delivery-service-79c46f4f45-r5pwb               706.270           707.460                 -             0.003         420904960
29821364  06:44:00             ts-delivery-service-79c46f4f45-tvmfl               705.771           707.211                 -             0.003         425287680
29821364  06:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821365  06:45:00             ts-delivery-service-79c46f4f45-bmgvs               705.897           707.127                 -             0.004         442544128
29821365  06:45:00             ts-delivery-service-79c46f4f45-r5pwb               706.200           707.696                 -             0.003         420904960
29821365  06:45:00             ts-delivery-service-79c46f4f45-tvmfl               705.893           707.050                 -             0.001         425287680
29821365  06:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821366  06:46:00             ts-delivery-service-79c46f4f45-bmgvs               705.899           707.150                 -             0.003         442544128
29821366  06:46:00             ts-delivery-service-79c46f4f45-r5pwb               706.138           707.076                 -             0.003         420904960
29821366  06:46:00             ts-delivery-service-79c46f4f45-tvmfl               705.838           707.432                 -             0.003         425267200
29821366  06:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821367  06:47:00             ts-delivery-service-79c46f4f45-bmgvs               706.080           707.728                 -             0.003         442585088
29821367  06:47:00             ts-delivery-service-79c46f4f45-r5pwb               706.056           708.465                 -             0.004         420913152
29821367  06:47:00             ts-delivery-service-79c46f4f45-tvmfl               706.133           707.904                 -             0.002         425267200
29821367  06:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821368  06:48:00             ts-delivery-service-79c46f4f45-bmgvs               706.058           707.704                 -             0.003         441806848
29821368  06:48:00             ts-delivery-service-79c46f4f45-r5pwb               706.012           707.744                 -             0.003         420790272
29821368  06:48:00             ts-delivery-service-79c46f4f45-tvmfl               706.029           707.658                 -             0.003         425144320
29821368  06:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821369  06:49:00             ts-delivery-service-79c46f4f45-bmgvs               706.103           707.285                 -             0.004         442081280
29821369  06:49:00             ts-delivery-service-79c46f4f45-r5pwb               706.009           707.432                 -             0.002         420790272
29821369  06:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.995           707.115                 -             0.003         425148416
29821369  06:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414294016
29821370  06:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.941           706.713                 -             0.003         442081280
29821370  06:50:00             ts-delivery-service-79c46f4f45-r5pwb               706.059           707.406                 -             0.003         420790272
29821370  06:50:00             ts-delivery-service-79c46f4f45-tvmfl               706.012           707.493                 -             0.003         425148416
29821370  06:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821371  06:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.879           707.490                 -             0.003         442257408
29821371  06:51:00             ts-delivery-service-79c46f4f45-r5pwb               705.883           707.606                 -             0.003         420798464
29821371  06:51:00             ts-delivery-service-79c46f4f45-tvmfl               705.882           707.767                 -             0.003         425148416
29821371  06:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821372  06:52:00             ts-delivery-service-79c46f4f45-bmgvs               705.825           707.225                 -             0.002         442257408
29821372  06:52:00             ts-delivery-service-79c46f4f45-r5pwb               705.948           707.983                 -             0.002         420798464
29821372  06:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.788           707.143                 -             0.003         425152512
29821372  06:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821373  06:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.974           707.038                 -             0.003         442368000
29821373  06:53:00             ts-delivery-service-79c46f4f45-r5pwb               706.038           707.573                 -             0.003         420798464
29821373  06:53:00             ts-delivery-service-79c46f4f45-tvmfl               706.036           707.270                 -             0.003         425226240
29821373  06:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414224384
29821374  06:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.992           707.025                 -             0.003         442327040
29821374  06:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.906           707.343                 -             0.003         420814848
29821374  06:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.648           706.713                 -             0.001         425160704
29821374  06:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414224384
29821375  06:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.944           845.378                 -             0.002         442327040
29821375  06:55:00             ts-delivery-service-79c46f4f45-r5pwb               705.745           845.720                 -             0.003         420814848
29821375  06:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.881           844.952                 -             0.003         425160704
29821375  06:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414261248
29821376  06:56:00             ts-delivery-service-79c46f4f45-bmgvs               705.713           845.535                 -             0.003         442327040
29821376  06:56:00             ts-delivery-service-79c46f4f45-r5pwb               705.902           846.124                 -             0.004         420818944
29821376  06:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.710           845.269                 -             0.002         425422848
29821376  06:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414257152
29821377  06:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.871           846.279                 -             0.003         442327040
29821377  06:57:00             ts-delivery-service-79c46f4f45-r5pwb               706.012           846.480                 -             0.002         420818944
29821377  06:57:00             ts-delivery-service-79c46f4f45-tvmfl               705.601           846.071                 -             0.002         425193472
29821377  06:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414224384
