# Lecture du graphe construit par run.py — runs/20260926-041410
# plage 2026-09-13 02:33 -> 03:28, fenêtres de 60 s
# fenêtres gardées : 55

queue: food_delivery    run: runs/20260926-041410
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29821145  03:05:00                      1.000          0.000          3.650          3.667         -0.017          3.000
29821146  03:06:00                      0.000          0.000          3.267          3.283         -0.017          3.000
29821147  03:07:00                      0.000         -0.500          3.600          3.583          0.017          3.000
29821148  03:08:00                      1.000          0.500          3.500          3.483          0.017          3.000
29821149  03:09:00                      2.000          1.000          3.783          3.783          0.000          3.000
29821150  03:10:00                      2.000          0.500          3.783          3.767          0.017          3.000
29821151  03:11:00                      3.000          0.500          3.600          3.633         -0.033          3.000
29821152  03:12:00                      0.000         -1.000          3.533          3.533          0.000          3.000
29821153  03:13:00                      0.000         -1.500          3.450          3.433          0.017          3.000
29821154  03:14:00                      2.000          1.000          3.467          3.517         -0.050          3.000
29821155  03:15:00                      2.000          1.000          3.283          3.300         -0.017          3.000
29821156  03:16:00                      0.000         -1.000          2.667          2.650          0.017          3.000
29821157  03:17:00                      1.000         -0.500          2.867          2.850          0.017          3.000
29821158  03:18:00                      0.000          0.000          2.467          2.467          0.000          3.000
29821159  03:19:00                      0.000         -0.500          2.617          2.650         -0.033          3.000
29821160  03:20:00                      0.000          0.000          2.867          2.867          0.000          3.000
29821161  03:21:00                      0.000          0.000          2.833          2.800          0.033          3.000
29821162  03:22:00                      0.000          0.000          2.617          2.650         -0.033          3.000
29821163  03:23:00                      3.000          1.500          2.750          2.733          0.017          3.000
29821164  03:24:00                      3.000          1.500          2.750          2.767         -0.017          3.000
29821165  03:25:00                      0.000         -1.500          2.800          2.767          0.033          3.000
29821166  03:26:00                      0.000         -1.500          2.917          2.917          0.000          3.000
29821167  03:27:00                      0.000          0.000          2.700          2.733         -0.033          3.000

instances containing 'delivery'    run: runs/20260926-041410
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29821113  02:33:00             ts-delivery-service-79c46f4f45-bmgvs               706.389           846.914                 -             0.002         436281344
29821113  02:33:00             ts-delivery-service-79c46f4f45-r5pwb               845.311           847.328                 -             0.002         419180544
29821113  02:33:00             ts-delivery-service-79c46f4f45-tvmfl               845.755           847.700                 -             0.001         423837696
29821113  02:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821114  02:34:00             ts-delivery-service-79c46f4f45-bmgvs               706.311           846.953                 -             0.002         436277248
29821114  02:34:00             ts-delivery-service-79c46f4f45-r5pwb               845.728           847.729                 -             0.002         419213312
29821114  02:34:00             ts-delivery-service-79c46f4f45-tvmfl               845.025           848.102                 -             0.002         423849984
29821114  02:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821115  02:35:00             ts-delivery-service-79c46f4f45-bmgvs               845.960           846.968                 -             0.002         436293632
29821115  02:35:00             ts-delivery-service-79c46f4f45-r5pwb               708.070           847.509                 -             0.002         419082240
29821115  02:35:00             ts-delivery-service-79c46f4f45-tvmfl               845.860           847.239                 -             0.002         423845888
29821115  02:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821116  02:36:00             ts-delivery-service-79c46f4f45-bmgvs               845.727           847.362                 -             0.001         436293632
29821116  02:36:00             ts-delivery-service-79c46f4f45-r5pwb               845.850           847.848                 -             0.001         419139584
29821116  02:36:00             ts-delivery-service-79c46f4f45-tvmfl               845.835           847.515                 -             0.002         423727104
29821116  02:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821117  02:37:00             ts-delivery-service-79c46f4f45-bmgvs               845.586           846.991                 -             0.002         436293632
29821117  02:37:00             ts-delivery-service-79c46f4f45-r5pwb               846.112           848.141                 -             0.002         419139584
29821117  02:37:00             ts-delivery-service-79c46f4f45-tvmfl               706.767           847.323                 -             0.001         423763968
29821117  02:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821118  02:38:00             ts-delivery-service-79c46f4f45-bmgvs               845.591           847.242                 -             0.002         436289536
29821118  02:38:00             ts-delivery-service-79c46f4f45-r5pwb               845.484           847.223                 -             0.001         419409920
29821118  02:38:00             ts-delivery-service-79c46f4f45-tvmfl               845.126           846.699                 -             0.002         423731200
29821118  02:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821119  02:39:00             ts-delivery-service-79c46f4f45-bmgvs               845.617           847.522                 -             0.002         436289536
29821119  02:39:00             ts-delivery-service-79c46f4f45-r5pwb               706.857           846.788                 -             0.002         419143680
29821119  02:39:00             ts-delivery-service-79c46f4f45-tvmfl               706.949           847.177                 -             0.002         423727104
29821119  02:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821120  02:40:00             ts-delivery-service-79c46f4f45-bmgvs               845.803           847.433                 -             0.002         436293632
29821120  02:40:00             ts-delivery-service-79c46f4f45-r5pwb               846.330           847.523                 -             0.001         419143680
29821120  02:40:00             ts-delivery-service-79c46f4f45-tvmfl               706.745           846.822                 -             0.001         423727104
29821120  02:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821121  02:41:00             ts-delivery-service-79c46f4f45-bmgvs               706.731           846.770                 -             0.002         436322304
29821121  02:41:00             ts-delivery-service-79c46f4f45-r5pwb               711.604           847.289                 -             0.002         419143680
29821121  02:41:00             ts-delivery-service-79c46f4f45-tvmfl               845.509           846.762                 -             0.002         423731200
29821121  02:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821122  02:42:00             ts-delivery-service-79c46f4f45-bmgvs               845.521           847.033                 -             0.002         436289536
29821122  02:42:00             ts-delivery-service-79c46f4f45-r5pwb               846.173           847.334                 -             0.002         419115008
29821122  02:42:00             ts-delivery-service-79c46f4f45-tvmfl               845.578           847.011                 -             0.002         423698432
29821122  02:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821123  02:43:00             ts-delivery-service-79c46f4f45-bmgvs               845.710           847.168                 -             0.002         436289536
29821123  02:43:00             ts-delivery-service-79c46f4f45-r5pwb               845.697           846.732                 -             0.002         419147776
29821123  02:43:00             ts-delivery-service-79c46f4f45-tvmfl               845.226           846.737                 -             0.002         423727104
29821123  02:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821124  02:44:00             ts-delivery-service-79c46f4f45-bmgvs               706.702           847.309                 -             0.002         436289536
29821124  02:44:00             ts-delivery-service-79c46f4f45-r5pwb               706.750           846.794                 -             0.002         418983936
29821124  02:44:00             ts-delivery-service-79c46f4f45-tvmfl               706.837           847.462                 -             0.001         423759872
29821124  02:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821125  02:45:00             ts-delivery-service-79c46f4f45-bmgvs               705.741           847.120                 -             0.002         436297728
29821125  02:45:00             ts-delivery-service-79c46f4f45-r5pwb               706.130           847.046                 -             0.002         419147776
29821125  02:45:00             ts-delivery-service-79c46f4f45-tvmfl               705.769           846.827                 -             0.002         423698432
29821125  02:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821126  02:46:00             ts-delivery-service-79c46f4f45-bmgvs               705.828           846.300                 -             0.002         436297728
29821126  02:46:00             ts-delivery-service-79c46f4f45-r5pwb               706.019           847.005                 -             0.002         419147776
29821126  02:46:00             ts-delivery-service-79c46f4f45-tvmfl               705.522           845.884                 -             0.002         423702528
29821126  02:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417185792
29821127  02:47:00             ts-delivery-service-79c46f4f45-bmgvs               705.722           846.588                 -             0.003         436297728
29821127  02:47:00             ts-delivery-service-79c46f4f45-r5pwb               705.690           846.361                 -             0.003         419151872
29821127  02:47:00             ts-delivery-service-79c46f4f45-tvmfl               705.611           845.908                 -             0.002         423735296
29821127  02:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417153024
29821128  02:48:00             ts-delivery-service-79c46f4f45-bmgvs               705.975           846.914                 -             0.002         436297728
29821128  02:48:00             ts-delivery-service-79c46f4f45-r5pwb               705.695           846.364                 -             0.003         419160064
29821128  02:48:00             ts-delivery-service-79c46f4f45-tvmfl               705.751           845.400                 -             0.003         423899136
29821128  02:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821129  02:49:00             ts-delivery-service-79c46f4f45-bmgvs               705.792           707.686                 -             0.002         436359168
29821129  02:49:00             ts-delivery-service-79c46f4f45-r5pwb               705.660           707.397                 -             0.004         419258368
29821129  02:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.342           846.007                 -             0.002         423817216
29821129  02:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417148928
29821130  02:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.684           846.042                 -             0.003         436297728
29821130  02:50:00             ts-delivery-service-79c46f4f45-r5pwb               705.829           846.131                 -             0.002         419483648
29821130  02:50:00             ts-delivery-service-79c46f4f45-tvmfl               705.693           846.176                 -             0.002         423735296
29821130  02:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         417116160
29821131  02:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.572           846.047                 -             0.003         436297728
29821131  02:51:00             ts-delivery-service-79c46f4f45-r5pwb               705.764           846.285                 -             0.002         419225600
29821131  02:51:00             ts-delivery-service-79c46f4f45-tvmfl               705.476           845.664                 -             0.002         423899136
29821131  02:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416632832
29821132  02:52:00             ts-delivery-service-79c46f4f45-bmgvs               705.630           845.860                 -             0.002         436293632
29821132  02:52:00             ts-delivery-service-79c46f4f45-r5pwb               705.694           846.751                 -             0.002         419237888
29821132  02:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.958           846.256                 -             0.002         424034304
29821132  02:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821133  02:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.644           846.531                 -             0.003         436297728
29821133  02:53:00             ts-delivery-service-79c46f4f45-r5pwb               705.901           846.172                 -             0.003         419241984
29821133  02:53:00             ts-delivery-service-79c46f4f45-tvmfl               705.560           706.928                 -             0.003         423895040
29821133  02:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821134  02:54:00             ts-delivery-service-79c46f4f45-bmgvs               705.711           846.532                 -             0.002         436801536
29821134  02:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.842           846.371                 -             0.002         419241984
29821134  02:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.584           845.795                 -             0.002         424054784
29821134  02:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821135  02:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.806           846.396                 -             0.007         436637696
29821135  02:55:00             ts-delivery-service-79c46f4f45-r5pwb               705.934           846.145                 -             0.003         419241984
29821135  02:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.725           845.540                 -             0.003         423903232
29821135  02:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821136  02:56:00             ts-delivery-service-79c46f4f45-bmgvs               706.015           846.473                 -             0.003         436375552
29821136  02:56:00             ts-delivery-service-79c46f4f45-r5pwb               705.795           710.342                 -             0.003         419246080
29821136  02:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.418           846.309                 -             0.002         424067072
29821136  02:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821137  02:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.731           846.185                 -             0.002         436375552
29821137  02:57:00             ts-delivery-service-79c46f4f45-r5pwb               705.751           846.541                 -             0.003         419246080
29821137  02:57:00             ts-delivery-service-79c46f4f45-tvmfl               705.459           845.426                 -             0.003         424034304
29821137  02:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821138  02:58:00             ts-delivery-service-79c46f4f45-bmgvs               705.987           846.473                 -             0.003         436375552
29821138  02:58:00             ts-delivery-service-79c46f4f45-r5pwb               705.905           846.897                 -             0.002         419246080
29821138  02:58:00             ts-delivery-service-79c46f4f45-tvmfl               705.506           707.128                 -             0.002         423903232
29821138  02:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416935936
29821139  02:59:00             ts-delivery-service-79c46f4f45-bmgvs               705.629           706.770                 -             0.003         436416512
29821139  02:59:00             ts-delivery-service-79c46f4f45-r5pwb               705.744           846.049                 -             0.004         419454976
29821139  02:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.625           707.023                 -             0.003         424030208
29821139  02:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416698368
29821140  03:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.566           846.493                 -             0.002         436416512
29821140  03:00:00             ts-delivery-service-79c46f4f45-r5pwb               705.913           846.702                 -             0.003         419332096
29821140  03:00:00             ts-delivery-service-79c46f4f45-tvmfl               705.599           844.729                 -             0.002         424042496
29821140  03:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416632832
29821141  03:01:00             ts-delivery-service-79c46f4f45-bmgvs               705.585           845.869                 -             0.004         436535296
29821141  03:01:00             ts-delivery-service-79c46f4f45-r5pwb               705.931           846.323                 -             0.002         419594240
29821141  03:01:00             ts-delivery-service-79c46f4f45-tvmfl               705.698           845.933                 -             0.002         424042496
29821141  03:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821142  03:02:00             ts-delivery-service-79c46f4f45-bmgvs               705.847           707.980                 -             0.002         436531200
29821142  03:02:00             ts-delivery-service-79c46f4f45-r5pwb               705.654           845.526                 -             0.003         419332096
29821142  03:02:00             ts-delivery-service-79c46f4f45-tvmfl               705.589           845.889                 -             0.002         424042496
29821142  03:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821143  03:03:00             ts-delivery-service-79c46f4f45-bmgvs               705.668           845.977                 -             0.002         436535296
29821143  03:03:00             ts-delivery-service-79c46f4f45-r5pwb               706.022           845.951                 -             0.003         419332096
29821143  03:03:00             ts-delivery-service-79c46f4f45-tvmfl               705.590           845.921                 -             0.004         424161280
29821143  03:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821144  03:04:00             ts-delivery-service-79c46f4f45-bmgvs               705.730           707.276                 -             0.003         436539392
29821144  03:04:00             ts-delivery-service-79c46f4f45-r5pwb               705.809           845.916                 -             0.003         419274752
29821144  03:04:00             ts-delivery-service-79c46f4f45-tvmfl               705.549           707.429                 -             0.003         424161280
29821144  03:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821145  03:05:00             ts-delivery-service-79c46f4f45-bmgvs               705.652           845.832                 -             0.003         436539392
29821145  03:05:00             ts-delivery-service-79c46f4f45-r5pwb               705.945           846.078                 -             0.002         419209216
29821145  03:05:00             ts-delivery-service-79c46f4f45-tvmfl               705.670           707.380                 -             0.002         424161280
29821145  03:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821146  03:06:00             ts-delivery-service-79c46f4f45-bmgvs               705.489           846.599                 -             0.002         436539392
29821146  03:06:00             ts-delivery-service-79c46f4f45-r5pwb               705.757           846.941                 -             0.003         419266560
29821146  03:06:00             ts-delivery-service-79c46f4f45-tvmfl               705.426           845.928                 -             0.003         424161280
29821146  03:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821147  03:07:00             ts-delivery-service-79c46f4f45-bmgvs               705.726           707.128                 -             0.003         436539392
29821147  03:07:00             ts-delivery-service-79c46f4f45-r5pwb               705.871           846.839                 -             0.003         419332096
29821147  03:07:00             ts-delivery-service-79c46f4f45-tvmfl               705.885           707.272                 -             0.002         424161280
29821147  03:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821148  03:08:00             ts-delivery-service-79c46f4f45-bmgvs               705.772           845.243                 -             0.003         436543488
29821148  03:08:00             ts-delivery-service-79c46f4f45-r5pwb               705.776           846.340                 -             0.003         419291136
29821148  03:08:00             ts-delivery-service-79c46f4f45-tvmfl               705.739           846.605                 -             0.003         424448000
29821148  03:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821149  03:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.607           706.659                 -             0.003         436543488
29821149  03:09:00             ts-delivery-service-79c46f4f45-r5pwb               705.900           707.779                 -             0.003         419356672
29821149  03:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.439           706.758                 -             0.002         424267776
29821149  03:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821150  03:10:00             ts-delivery-service-79c46f4f45-bmgvs               705.700           706.631                 -             0.003         436543488
29821150  03:10:00             ts-delivery-service-79c46f4f45-r5pwb               705.646           707.666                 -             0.003         419385344
29821150  03:10:00             ts-delivery-service-79c46f4f45-tvmfl               705.417           845.482                 -             0.003         424235008
29821150  03:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821151  03:11:00             ts-delivery-service-79c46f4f45-bmgvs               705.795           846.441                 -             0.003         436543488
29821151  03:11:00             ts-delivery-service-79c46f4f45-r5pwb               705.774           846.263                 -             0.003         419647488
29821151  03:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.517           845.492                 -             0.002         424267776
29821151  03:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416808960
29821152  03:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.483           846.322                 -             0.003         436576256
29821152  03:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.698           707.352                 -             0.002         419401728
29821152  03:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.675           845.856                 -             0.003         424267776
29821152  03:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416636928
29821153  03:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.674           845.847                 -             0.002         436547584
29821153  03:13:00             ts-delivery-service-79c46f4f45-r5pwb               705.846           846.458                 -             0.002         419401728
29821153  03:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.433           845.189                 -             0.002         424267776
29821153  03:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821154  03:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.648           845.435                 -             0.003         436547584
29821154  03:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.526           845.777                 -             0.002         419401728
29821154  03:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.574           846.370                 -             0.003         424275968
29821154  03:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821155  03:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.697           846.093                 -             0.003         436547584
29821155  03:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.765           846.230                 -             0.002         419401728
29821155  03:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.583           846.222                 -             0.002         424239104
29821155  03:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821156  03:16:00             ts-delivery-service-79c46f4f45-bmgvs               706.365           846.818                 -             0.002         436547584
29821156  03:16:00             ts-delivery-service-79c46f4f45-r5pwb               706.134           847.109                 -             0.002         419414016
29821156  03:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.778           846.409                 -             0.002         424177664
29821156  03:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821157  03:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.899           846.996                 -             0.002         436543488
29821157  03:17:00             ts-delivery-service-79c46f4f45-r5pwb               706.310           846.547                 -             0.002         419414016
29821157  03:17:00             ts-delivery-service-79c46f4f45-tvmfl               706.097           847.126                 -             0.002         424210432
29821157  03:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821158  03:18:00             ts-delivery-service-79c46f4f45-bmgvs               706.214           846.871                 -             0.002         436551680
29821158  03:18:00             ts-delivery-service-79c46f4f45-r5pwb               706.471           847.392                 -             0.002         419414016
29821158  03:18:00             ts-delivery-service-79c46f4f45-tvmfl               706.424           846.755                 -             0.002         424275968
29821158  03:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821159  03:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.968           846.947                 -             0.002         436551680
29821159  03:19:00             ts-delivery-service-79c46f4f45-r5pwb               706.773           847.155                 -             0.002         419414016
29821159  03:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.818           846.973                 -             0.002         424210432
29821159  03:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821160  03:20:00             ts-delivery-service-79c46f4f45-bmgvs               706.003           846.614                 -             0.003         436551680
29821160  03:20:00             ts-delivery-service-79c46f4f45-r5pwb               706.215           847.379                 -             0.003         419414016
29821160  03:20:00             ts-delivery-service-79c46f4f45-tvmfl               706.046           847.094                 -             0.002         424226816
29821160  03:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821161  03:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.728           846.539                 -             0.002         436551680
29821161  03:21:00             ts-delivery-service-79c46f4f45-r5pwb               706.256           847.581                 -             0.002         419414016
29821161  03:21:00             ts-delivery-service-79c46f4f45-tvmfl               705.853           847.082                 -             0.002         424189952
29821161  03:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821162  03:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.993           846.718                 -             0.002         436551680
29821162  03:22:00             ts-delivery-service-79c46f4f45-r5pwb               706.275           847.491                 -             0.002         419422208
29821162  03:22:00             ts-delivery-service-79c46f4f45-tvmfl               705.788           846.724                 -             0.002         424226816
29821162  03:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821163  03:23:00             ts-delivery-service-79c46f4f45-bmgvs               706.088           846.846                 -             0.002         436551680
29821163  03:23:00             ts-delivery-service-79c46f4f45-r5pwb               706.435           846.710                 -             0.002         419475456
29821163  03:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.693           846.573                 -             0.002         424226816
29821163  03:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416669696
29821164  03:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.814           846.919                 -             0.003         436568064
29821164  03:24:00             ts-delivery-service-79c46f4f45-r5pwb               706.248           847.272                 -             0.002         419471360
29821164  03:24:00             ts-delivery-service-79c46f4f45-tvmfl               705.668           846.786                 -             0.002         424194048
29821164  03:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821165  03:25:00             ts-delivery-service-79c46f4f45-bmgvs               705.916           847.003                 -             0.002         436568064
29821165  03:25:00             ts-delivery-service-79c46f4f45-r5pwb               706.046           846.784                 -             0.002         419475456
29821165  03:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.719           846.671                 -             0.004         424189952
29821165  03:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821166  03:26:00             ts-delivery-service-79c46f4f45-bmgvs               705.876           846.586                 -             0.002         436563968
29821166  03:26:00             ts-delivery-service-79c46f4f45-r5pwb               705.714           846.900                 -             0.002         419475456
29821166  03:26:00             ts-delivery-service-79c46f4f45-tvmfl               705.651           846.097                 -             0.002         424243200
29821166  03:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600
29821167  03:27:00             ts-delivery-service-79c46f4f45-bmgvs               705.964           847.113                 -             0.002         436568064
29821167  03:27:00             ts-delivery-service-79c46f4f45-r5pwb               706.064           847.407                 -             0.002         419610624
29821167  03:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.921           847.190                 -             0.002         424206336
29821167  03:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         416665600

hosts    run: runs/20260926-041410
window  start_utc            host                 cpu_busy     cpu_pressure  memory_pressure      io_pressure
29821113  02:33:00             master                  0.035            0.009            0.000            0.001
29821113  02:33:00             workers0                0.035            0.008            0.000            0.000
29821113  02:33:00             workers1                0.034            0.009            0.000            0.000
29821113  02:33:00             workers2                0.035            0.012            0.000            0.000
29821113  02:33:00             workers3                0.042            0.014            0.000            0.000
