# Lecture du graphe construit par run.py — runs/20260913-040047
# plage 2026-09-12 23:46 -> 01:56, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260913-040047
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29820958  23:58:00             ts-delivery-service-79c46f4f45-tvmfl               705.455           706.292                 -             0.003         423329792
29820958  23:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820959  23:59:00             ts-delivery-service-79c46f4f45-bmgvs               705.708           706.802                 -             0.002         422502400
29820959  23:59:00             ts-delivery-service-79c46f4f45-r5pwb               705.897           707.529                 -             0.003         418631680
29820959  23:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.904           707.365                 -             0.004         423342080
29820959  23:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820960  00:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.740           706.998                 -             0.003         422535168
29820960  00:00:00             ts-delivery-service-79c46f4f45-r5pwb               705.862           706.980                 -             0.002         418635776
29820960  00:00:00             ts-delivery-service-79c46f4f45-tvmfl               706.427           707.751                 -             0.003         423374848
29820960  00:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421101568
29820961  00:01:00             ts-delivery-service-79c46f4f45-bmgvs               705.670           706.841                 -             0.003         422510592
29820961  00:01:00             ts-delivery-service-79c46f4f45-r5pwb               706.023           707.018                 -             0.004         419160064
29820961  00:01:00             ts-delivery-service-79c46f4f45-tvmfl               706.001           707.582                 -             0.005         423346176
29820961  00:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820962  00:02:00             ts-delivery-service-79c46f4f45-bmgvs               705.835           706.790                 -             0.003         422510592
29820962  00:02:00             ts-delivery-service-79c46f4f45-r5pwb               705.977           706.770                 -             0.002         418668544
29820962  00:02:00             ts-delivery-service-79c46f4f45-tvmfl               705.822           707.666                 -             0.004         423374848
29820962  00:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820963  00:03:00             ts-delivery-service-79c46f4f45-bmgvs               705.512           706.879                 -             0.003         422514688
29820963  00:03:00             ts-delivery-service-79c46f4f45-r5pwb               705.858           706.940                 -             0.004         418705408
29820963  00:03:00             ts-delivery-service-79c46f4f45-tvmfl               706.107           707.362                 -             0.004         423342080
29820963  00:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820964  00:04:00             ts-delivery-service-79c46f4f45-bmgvs               705.583           706.472                 -             0.008         422739968
29820964  00:04:00             ts-delivery-service-79c46f4f45-r5pwb               705.537           706.432                 -             0.004         418705408
29820964  00:04:00             ts-delivery-service-79c46f4f45-tvmfl               705.886           707.159                 -             0.003         423317504
29820964  00:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421158912
29820965  00:05:00             ts-delivery-service-79c46f4f45-bmgvs               705.531           706.700                 -             0.002         422555648
29820965  00:05:00             ts-delivery-service-79c46f4f45-r5pwb               705.631           707.105                 -             0.003         418705408
29820965  00:05:00             ts-delivery-service-79c46f4f45-tvmfl               705.888           706.900                 -             0.003         423055360
29820965  00:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820966  00:06:00             ts-delivery-service-79c46f4f45-bmgvs               705.720           706.577                 -             0.004         422555648
29820966  00:06:00             ts-delivery-service-79c46f4f45-r5pwb               705.669           706.776                 -             0.003         418705408
29820966  00:06:00             ts-delivery-service-79c46f4f45-tvmfl               705.888           706.962                 -             0.004         423383040
29820966  00:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421101568
29820967  00:07:00             ts-delivery-service-79c46f4f45-bmgvs               705.547           706.419                 -             0.003         422555648
29820967  00:07:00             ts-delivery-service-79c46f4f45-r5pwb               705.603           706.687                 -             0.002         418709504
29820967  00:07:00             ts-delivery-service-79c46f4f45-tvmfl               705.840           707.452                 -             0.004         423260160
29820967  00:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820968  00:08:00             ts-delivery-service-79c46f4f45-bmgvs               705.364           706.493                 -             0.003         422588416
29820968  00:08:00             ts-delivery-service-79c46f4f45-r5pwb               705.391           706.305                 -             0.002         418717696
29820968  00:08:00             ts-delivery-service-79c46f4f45-tvmfl               705.365           706.415                 -             0.003         423329792
29820968  00:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820969  00:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.769           706.875                 -             0.003         422686720
29820969  00:09:00             ts-delivery-service-79c46f4f45-r5pwb               705.663           706.672                 -             0.003         418742272
29820969  00:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.569           706.553                 -             0.003         423362560
29820969  00:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820970  00:10:00             ts-delivery-service-79c46f4f45-bmgvs               706.017           707.272                 -             0.003         422653952
29820970  00:10:00             ts-delivery-service-79c46f4f45-r5pwb               705.876           706.938                 -             0.003         418750464
29820970  00:10:00             ts-delivery-service-79c46f4f45-tvmfl               705.915           706.721                 -             0.003         423395328
29820970  00:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421117952
29820971  00:11:00             ts-delivery-service-79c46f4f45-bmgvs               705.845           706.941                 -             0.002         423157760
29820971  00:11:00             ts-delivery-service-79c46f4f45-r5pwb               705.890           707.100                 -             0.004         418750464
29820971  00:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.875           707.812                 -             0.004         423448576
29820971  00:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820972  00:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.812           706.642                 -             0.003         422653952
29820972  00:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.944           706.958                 -             0.002         418750464
29820972  00:12:00             ts-delivery-service-79c46f4f45-tvmfl               706.082           707.234                 -             0.003         423350272
29820972  00:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820973  00:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.942           707.259                 -             0.003         422924288
29820973  00:13:00             ts-delivery-service-79c46f4f45-r5pwb               706.138           707.120                 -             0.003         418750464
29820973  00:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.992           706.843                 -             0.002         423415808
29820973  00:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421236736
29820974  00:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.628           706.787                 -             0.003         422662144
29820974  00:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.815           707.318                 -             0.003         418758656
29820974  00:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.941           706.879                 -             0.003         423256064
29820974  00:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820975  00:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.885           706.720                 -             0.003         422662144
29820975  00:15:00             ts-delivery-service-79c46f4f45-r5pwb               706.036           707.192                 -             0.003         418758656
29820975  00:15:00             ts-delivery-service-79c46f4f45-tvmfl               706.032           707.296                 -             0.004         423129088
29820975  00:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820976  00:16:00             ts-delivery-service-79c46f4f45-bmgvs               705.704           706.338                 -             0.003         422662144
29820976  00:16:00             ts-delivery-service-79c46f4f45-r5pwb               706.044           707.204                 -             0.002         418758656
29820976  00:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.982           707.070                 -             0.003         423391232
29820976  00:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820977  00:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.714           706.873                 -             0.003         422940672
29820977  00:17:00             ts-delivery-service-79c46f4f45-r5pwb               706.001           706.828                 -             0.004         418770944
29820977  00:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.645           707.360                 -             0.002         423251968
29820977  00:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820978  00:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.561           706.616                 -             0.002         422674432
29820978  00:18:00             ts-delivery-service-79c46f4f45-r5pwb               706.108           707.273                 -             0.003         419033088
29820978  00:18:00             ts-delivery-service-79c46f4f45-tvmfl               706.189           707.399                 -             0.004         423342080
29820978  00:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         421097472
29820979  00:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.795           706.735                 -             0.003         422674432
29820979  00:19:00             ts-delivery-service-79c46f4f45-r5pwb               706.187           707.173                 -             0.003         418770944
29820979  00:19:00             ts-delivery-service-79c46f4f45-tvmfl               706.155           707.092                 -             0.003         423362560
29820979  00:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820980  00:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.627           706.542                 -             0.003         422674432
29820980  00:20:00             ts-delivery-service-79c46f4f45-r5pwb               705.821           707.107                 -             0.002         418770944
29820980  00:20:00             ts-delivery-service-79c46f4f45-tvmfl               706.408           710.232                 -             0.005         423395328
29820980  00:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820981  00:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.889           707.207                 -             0.002         422682624
29820981  00:21:00             ts-delivery-service-79c46f4f45-r5pwb               705.753           706.996                 -             0.003         418787328
29820981  00:21:00             ts-delivery-service-79c46f4f45-tvmfl               706.272           707.390                 -             0.003         423395328
29820981  00:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820982  00:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.785           707.193                 -             0.003         422682624
29820982  00:22:00             ts-delivery-service-79c46f4f45-r5pwb               705.853           707.410                 -             0.002         418787328
29820982  00:22:00             ts-delivery-service-79c46f4f45-tvmfl               706.158           707.233                 -             0.003         423395328
29820982  00:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820983  00:23:00             ts-delivery-service-79c46f4f45-bmgvs               705.778           707.402                 -             0.003         422682624
29820983  00:23:00             ts-delivery-service-79c46f4f45-r5pwb               705.793           707.686                 -             0.003         418787328
29820983  00:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.996           707.048                 -             0.003         423661568
29820983  00:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820984  00:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.619           707.042                 -             0.003         422682624
29820984  00:24:00             ts-delivery-service-79c46f4f45-r5pwb               705.749           707.032                 -             0.003         418799616
29820984  00:24:00             ts-delivery-service-79c46f4f45-tvmfl               705.661           706.410                 -             0.003         423464960
29820984  00:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820985  00:25:00             ts-delivery-service-79c46f4f45-bmgvs               705.720           845.963                 -             0.003         422694912
29820985  00:25:00             ts-delivery-service-79c46f4f45-r5pwb               705.793           707.257                 -             0.005         418799616
29820985  00:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.859           845.500                 -             0.002         423464960
29820985  00:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820986  00:26:00             ts-delivery-service-79c46f4f45-bmgvs               705.964           845.990                 -             0.003         422694912
29820986  00:26:00             ts-delivery-service-79c46f4f45-r5pwb               705.963           846.364                 -             0.002         418799616
29820986  00:26:00             ts-delivery-service-79c46f4f45-tvmfl               706.162           846.861                 -             0.003         423464960
29820986  00:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
29820987  00:27:00             ts-delivery-service-79c46f4f45-bmgvs               705.934           846.066                 -             0.003         422694912
29820987  00:27:00             ts-delivery-service-79c46f4f45-r5pwb               706.083           846.608                 -             0.003         418799616
29820987  00:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.908           846.645                 -             0.003         423464960
29820987  00:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420655104
29820988  00:28:00             ts-delivery-service-79c46f4f45-bmgvs               705.664           846.263                 -             0.002         422694912
29820988  00:28:00             ts-delivery-service-79c46f4f45-r5pwb               705.955           846.528                 -             0.004         418508800
29820988  00:28:00             ts-delivery-service-79c46f4f45-tvmfl               706.024           847.164                 -             0.005         423530496
29820988  00:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         420622336
