# Lecture du graphe construit par run.py — runs/20260913-150034
# plage 2026-09-13 10:48 -> 12:58, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260913-150034
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29821658  11:38:00                      2.000          0.500          3.333          3.333          0.000          3.000
29821659  11:39:00                      6.000          1.000          3.650          3.650          0.000          3.000
29821660  11:40:00                      0.000         -1.000          3.417          3.417          0.000          3.000
29821661  11:41:00                      4.000         -1.000          3.667          3.667          0.000          3.000
29821662  11:42:00                      5.000          2.500          3.550          3.550          0.000          3.000
29821663  11:43:00                      0.000         -2.000          3.333          3.333          0.000          3.000
29821664  11:44:00                      0.000         -2.500          3.433          3.433          0.000          3.000
29821665  11:45:00                      0.000          0.000          3.650          3.650          0.000          3.000
29821666  11:46:00                      0.000          0.000          3.433          3.433          0.000          3.000
29821667  11:47:00                      5.000          2.500          3.800          3.700          0.100          3.000
29821668  11:48:00                      5.000          2.500          3.833          3.933         -0.100          3.000
29821669  11:49:00                      1.000         -2.000          3.683          3.667          0.017          3.000
29821670  11:50:00                      3.000         -1.000          3.600          3.617         -0.017          3.000
29821671  11:51:00                      0.000         -0.500          3.267          3.267          0.000          3.000
29821672  11:52:00                      5.000          1.000          3.650          3.650          0.000          3.000
29821673  11:53:00                      7.000          3.500          3.483          3.483          0.000          3.000
29821674  11:54:00                      3.000         -1.000          3.283          3.283          0.000          3.000
29821675  11:55:00                      0.000         -3.500          3.333          3.317          0.017          3.000
29821676  11:56:00                      4.000          0.500          3.217          3.233         -0.017          3.000
29821677  11:57:00                      3.000          1.500          3.767          3.767          0.000          3.000
29821678  11:58:00                      5.000          0.500          3.433          3.433          0.000          3.000
29821679  11:59:00                      1.000         -1.000          3.400          3.400          0.000          3.000
29821680  12:00:00                      6.000          0.500          3.483          3.483          0.000          3.000
29821681  12:01:00                      5.000          2.000          3.667          3.667          0.000          3.000
29821682  12:02:00                      1.000         -2.500          3.317          3.317          0.000          3.000
29821683  12:03:00                      1.000         -2.000          3.183          3.183          0.000          3.000
29821684  12:04:00                      4.000          1.500          3.400          3.400          0.000          3.000
29821685  12:05:00                      1.000          0.000          3.433          3.433          0.000          3.000
29821686  12:06:00                      4.000          0.000          3.600          3.600          0.000          3.000
29821687  12:07:00                      0.000         -0.500          3.567          3.567          0.000          3.000
29821688  12:08:00                      1.000         -1.500          3.667          3.667          0.000          3.000
29821689  12:09:00                      6.000          3.000          3.600          3.600          0.000          3.000
29821690  12:10:00                      0.000         -0.500          3.233          3.233          0.000          3.000
29821691  12:11:00                      3.000         -1.500          3.517          3.517          0.000          3.000
29821692  12:12:00                      4.000          2.000          3.483          3.467          0.017          3.000
29821693  12:13:00                     10.000          3.500          3.783          3.800         -0.017          3.000
29821694  12:14:00                      0.000         -2.000          3.433          3.433          0.000          3.000
29821695  12:15:00                      7.000         -1.500          3.517          3.517          0.000          3.000
29821696  12:16:00                      5.000          2.500          3.367          3.367          0.000          3.000
29821697  12:17:00                      0.000         -3.500          3.567          3.567          0.000          3.000
29821698  12:18:00                      7.000          1.000          3.483          3.483          0.000          3.000
29821699  12:19:00                      3.000          1.500          3.900          3.900          0.000          3.000
29821700  12:20:00                      6.000         -0.500          3.750          3.733          0.017          3.000
29821701  12:21:00                      0.000         -1.500          3.500          3.517         -0.017          3.000
29821702  12:22:00                      7.000          0.500          3.417          3.417          0.000          3.000
29821703  12:23:00                      0.000          0.000          3.467          3.467          0.000          3.000
29821704  12:24:00                      5.000         -1.000          3.617          3.617          0.000          3.000
29821705  12:25:00                      0.000          0.000          3.367          3.367          0.000          3.000
29821706  12:26:00                      7.000          1.000          3.700          3.700          0.000          3.000
29821707  12:27:00                      6.000          3.000          3.417          3.417          0.000          3.000
29821708  12:28:00                      0.000         -3.500          3.317          3.317          0.000          3.000
29821709  12:29:00                      3.000         -1.500          3.417          3.417          0.000          3.000
29821710  12:30:00                      6.000          3.000          3.567          3.567          0.000          3.000
29821711  12:31:00                      0.000         -1.500          3.383          3.383          0.000          3.000
29821712  12:32:00                      0.000         -3.000          3.517          3.517          0.000          3.000
29821713  12:33:00                      5.000          2.500          3.350          3.350          0.000          3.000
29821714  12:34:00                      7.000          3.500          3.483          3.483          0.000          3.000
29821715  12:35:00                      1.000         -2.000          3.533          3.533          0.000          3.000
29821716  12:36:00                      4.000         -1.500          3.467          3.467          0.000          3.000
29821717  12:37:00                      6.000          2.500          3.500          3.500          0.000          3.000
29821718  12:38:00                      0.000         -2.000          3.583          3.583          0.000          3.000
29821719  12:39:00                      0.000         -3.000          3.317          3.317          0.000          3.000
29821720  12:40:00                      3.000          1.500          3.633          3.633          0.000          3.000
29821721  12:41:00                      0.000          0.000          3.733          3.733          0.000          3.000
29821722  12:42:00                      1.000         -1.000          3.383          3.383          0.000          3.000
29821723  12:43:00                      7.000          3.500          3.767          3.767          0.000          3.000
29821724  12:44:00                      8.000          3.500          3.583          3.583          0.000          3.000
29821725  12:45:00                      0.000         -3.500          3.633          3.633          0.000          3.000
29821726  12:46:00                      6.000         -1.000          3.517          3.517          0.000          3.000
29821727  12:47:00                      5.000          2.500          3.650          3.650          0.000          3.000
29821728  12:48:00                      3.000         -1.500          3.400          3.400          0.000          3.000
29821729  12:49:00                      0.000         -2.500          3.500          3.500          0.000          3.000
29821730  12:50:00                      3.000          0.000          3.533          3.533          0.000          3.000
29821731  12:51:00                      0.000          0.000          3.450          3.450          0.000          3.000
29821732  12:52:00                     11.000          4.000          3.583          3.550          0.033          3.000
29821733  12:53:00                      0.000          0.000          3.533          3.567         -0.033          3.000
29821734  12:54:00                      3.000         -4.000          3.350          3.350          0.000          3.000
29821735  12:55:00                      8.000          4.000          3.467          3.467          0.000          3.000
29821736  12:56:00                      0.000         -1.500          3.450          3.450          0.000          3.000
29821737  12:57:00                      5.000         -1.500          3.467          3.467          0.000          3.000

instances containing 'delivery'    run: runs/20260913-150034
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29821608  10:48:00             ts-delivery-service-79c46f4f45-bmgvs               706.115           845.871                 -             0.002         445362176
29821608  10:48:00             ts-delivery-service-79c46f4f45-r5pwb               706.010           846.415                 -             0.003         421470208
29821608  10:48:00             ts-delivery-service-79c46f4f45-tvmfl               705.822           846.817                 -             0.002         425873408
29821608  10:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821609  10:49:00             ts-delivery-service-79c46f4f45-bmgvs               705.950           846.134                 -             0.003         445353984
29821609  10:49:00             ts-delivery-service-79c46f4f45-r5pwb               706.109           846.327                 -             0.002         421470208
29821609  10:49:00             ts-delivery-service-79c46f4f45-tvmfl               705.743           846.002                 -             0.002         425775104
29821609  10:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412528640
29821610  10:50:00             ts-delivery-service-79c46f4f45-bmgvs               705.885           846.149                 -             0.003         445353984
29821610  10:50:00             ts-delivery-service-79c46f4f45-r5pwb               707.575           849.116                 -             0.002         421470208
29821610  10:50:00             ts-delivery-service-79c46f4f45-tvmfl               705.783           846.326                 -             0.002         425938944
29821610  10:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412753920
29821611  10:51:00             ts-delivery-service-79c46f4f45-bmgvs               705.871           846.289                 -             0.003         445349888
29821611  10:51:00             ts-delivery-service-79c46f4f45-r5pwb               709.983           849.848                 -             0.002         421470208
29821611  10:51:00             ts-delivery-service-79c46f4f45-tvmfl               706.042           846.506                 -             0.003         426078208
29821611  10:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412758016
29821612  10:52:00             ts-delivery-service-79c46f4f45-bmgvs               705.921           846.043                 -             0.002         445353984
29821612  10:52:00             ts-delivery-service-79c46f4f45-r5pwb               709.487           851.266                 -             0.002         421474304
29821612  10:52:00             ts-delivery-service-79c46f4f45-tvmfl               705.867           846.136                 -             0.002         426012672
29821612  10:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412758016
29821613  10:53:00             ts-delivery-service-79c46f4f45-bmgvs               705.828           846.023                 -             0.003         445415424
29821613  10:53:00             ts-delivery-service-79c46f4f45-r5pwb               709.502           847.945                 -             0.002         421515264
29821613  10:53:00             ts-delivery-service-79c46f4f45-tvmfl               705.757           845.688                 -             0.002         425984000
29821613  10:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412758016
29821614  10:54:00             ts-delivery-service-79c46f4f45-bmgvs               706.075           846.033                 -             0.003         445362176
29821614  10:54:00             ts-delivery-service-79c46f4f45-r5pwb               709.946           851.205                 -             0.002         421482496
29821614  10:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.855           846.311                 -             0.003         426012672
29821614  10:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412659712
29821615  10:55:00             ts-delivery-service-79c46f4f45-bmgvs               705.776           845.969                 -             0.003         445362176
29821615  10:55:00             ts-delivery-service-79c46f4f45-r5pwb               709.639           850.474                 -             0.002         421482496
29821615  10:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.939           845.799                 -             0.002         426016768
29821615  10:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821616  10:56:00             ts-delivery-service-79c46f4f45-bmgvs               705.877           846.007                 -             0.002         445362176
29821616  10:56:00             ts-delivery-service-79c46f4f45-r5pwb               709.940           851.371                 -             0.002         421482496
29821616  10:56:00             ts-delivery-service-79c46f4f45-tvmfl               705.744           846.571                 -             0.002         426090496
29821616  10:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412786688
29821617  10:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.956           845.989                 -             0.002         445362176
29821617  10:57:00             ts-delivery-service-79c46f4f45-r5pwb               709.704           850.561                 -             0.002         421298176
29821617  10:57:00             ts-delivery-service-79c46f4f45-tvmfl               705.955           845.818                 -             0.002         426029056
29821617  10:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412753920
29821618  10:58:00             ts-delivery-service-79c46f4f45-bmgvs               706.037           845.688                 -             0.002         445362176
29821618  10:58:00             ts-delivery-service-79c46f4f45-r5pwb               710.261           851.670                 -             0.001         421298176
29821618  10:58:00             ts-delivery-service-79c46f4f45-tvmfl               705.624           845.877                 -             0.002         426135552
29821618  10:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412758016
29821619  10:59:00             ts-delivery-service-79c46f4f45-bmgvs               706.041           846.319                 -             0.003         445378560
29821619  10:59:00             ts-delivery-service-79c46f4f45-r5pwb               709.934           851.152                 -             0.002         421359616
29821619  10:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.837           845.926                 -             0.002         426156032
29821619  10:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412762112
29821620  11:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.882           845.674                 -             0.003         445378560
29821620  11:00:00             ts-delivery-service-79c46f4f45-r5pwb               709.823           850.286                 -             0.002         421298176
29821620  11:00:00             ts-delivery-service-79c46f4f45-tvmfl               705.639           845.778                 -             0.002         426029056
29821620  11:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821621  11:01:00             ts-delivery-service-79c46f4f45-bmgvs               705.866           845.603                 -             0.002         445378560
29821621  11:01:00             ts-delivery-service-79c46f4f45-r5pwb               710.150           850.086                 -             0.002         421302272
29821621  11:01:00             ts-delivery-service-79c46f4f45-tvmfl               705.875           845.868                 -             0.003         426041344
29821621  11:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821622  11:02:00             ts-delivery-service-79c46f4f45-bmgvs               706.188           846.071                 -             0.002         445435904
29821622  11:02:00             ts-delivery-service-79c46f4f45-r5pwb               710.045           850.670                 -             0.002         421363712
29821622  11:02:00             ts-delivery-service-79c46f4f45-tvmfl               706.044           846.243                 -             0.003         426041344
29821622  11:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412729344
29821623  11:03:00             ts-delivery-service-79c46f4f45-bmgvs               705.900           846.089                 -             0.003         445485056
29821623  11:03:00             ts-delivery-service-79c46f4f45-r5pwb               708.922           849.168                 -             0.002         421236736
29821623  11:03:00             ts-delivery-service-79c46f4f45-tvmfl               706.120           845.812                 -             0.001         426102784
29821623  11:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412532736
29821624  11:04:00             ts-delivery-service-79c46f4f45-bmgvs               705.902           846.244                 -             0.003         445386752
29821624  11:04:00             ts-delivery-service-79c46f4f45-r5pwb               709.895           851.350                 -             0.002         421363712
29821624  11:04:00             ts-delivery-service-79c46f4f45-tvmfl               706.038           846.208                 -             0.003         426041344
29821624  11:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412753920
29821625  11:05:00             ts-delivery-service-79c46f4f45-bmgvs               706.002           846.112                 -             0.002         445386752
29821625  11:05:00             ts-delivery-service-79c46f4f45-r5pwb               710.161           851.166                 -             0.002         421433344
29821625  11:05:00             ts-delivery-service-79c46f4f45-tvmfl               705.683           845.941                 -             0.002         426135552
29821625  11:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412545024
29821626  11:06:00             ts-delivery-service-79c46f4f45-bmgvs               705.833           846.152                 -             0.002         445386752
29821626  11:06:00             ts-delivery-service-79c46f4f45-r5pwb               709.913           850.265                 -             0.002         421240832
29821626  11:06:00             ts-delivery-service-79c46f4f45-tvmfl               705.695           846.488                 -             0.003         425963520
29821626  11:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.002         412528640
29821627  11:07:00             ts-delivery-service-79c46f4f45-bmgvs               705.862           846.620                 -             0.003         445386752
29821627  11:07:00             ts-delivery-service-79c46f4f45-r5pwb               709.770           850.914                 -             0.002         421335040
29821627  11:07:00             ts-delivery-service-79c46f4f45-tvmfl               705.773           846.380                 -             0.002         425816064
29821627  11:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412495872
29821628  11:08:00             ts-delivery-service-79c46f4f45-bmgvs               705.921           846.032                 -             0.003         445394944
29821628  11:08:00             ts-delivery-service-79c46f4f45-r5pwb               709.903           850.997                 -             0.002         421437440
29821628  11:08:00             ts-delivery-service-79c46f4f45-tvmfl               705.928           845.158                 -             0.002         426078208
29821628  11:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412565504
29821629  11:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.872           845.978                 -             0.002         445394944
29821629  11:09:00             ts-delivery-service-79c46f4f45-r5pwb               710.083           851.130                 -             0.002         421306368
29821629  11:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.987           846.503                 -             0.002         425947136
29821629  11:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412696576
29821630  11:10:00             ts-delivery-service-79c46f4f45-bmgvs               705.882           845.609                 -             0.003         445394944
29821630  11:10:00             ts-delivery-service-79c46f4f45-r5pwb               706.507           846.304                 -             0.002         421371904
29821630  11:10:00             ts-delivery-service-79c46f4f45-tvmfl               706.084           846.759                 -             0.003         426319872
29821630  11:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412692480
29821631  11:11:00             ts-delivery-service-79c46f4f45-bmgvs               706.006           846.297                 -             0.002         445390848
29821631  11:11:00             ts-delivery-service-79c46f4f45-r5pwb               705.966           846.067                 -             0.002         421244928
29821631  11:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.649           845.857                 -             0.002         425988096
29821631  11:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412721152
29821632  11:12:00             ts-delivery-service-79c46f4f45-bmgvs               705.996           846.317                 -             0.004         445399040
29821632  11:12:00             ts-delivery-service-79c46f4f45-r5pwb               705.762           846.016                 -             0.002         421310464
29821632  11:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.611           846.173                 -             0.002         426090496
29821632  11:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412790784
29821633  11:13:00             ts-delivery-service-79c46f4f45-bmgvs               705.903           845.978                 -             0.002         445104128
29821633  11:13:00             ts-delivery-service-79c46f4f45-r5pwb               705.963           846.117                 -             0.002         421376000
29821633  11:13:00             ts-delivery-service-79c46f4f45-tvmfl               705.998           845.835                 -             0.002         426086400
29821633  11:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412692480
29821634  11:14:00             ts-delivery-service-79c46f4f45-bmgvs               705.772           846.071                 -             0.003         445104128
29821634  11:14:00             ts-delivery-service-79c46f4f45-r5pwb               705.898           846.539                 -             0.003         421449728
29821634  11:14:00             ts-delivery-service-79c46f4f45-tvmfl               705.829           846.297                 -             0.002         426086400
29821634  11:14:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412729344
29821635  11:15:00             ts-delivery-service-79c46f4f45-bmgvs               705.921           846.208                 -             0.002         445218816
29821635  11:15:00             ts-delivery-service-79c46f4f45-r5pwb               705.950           846.565                 -             0.003         421449728
29821635  11:15:00             ts-delivery-service-79c46f4f45-tvmfl               705.915           845.669                 -             0.002         426086400
29821635  11:15:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412659712
29821636  11:16:00             ts-delivery-service-79c46f4f45-bmgvs               705.878           846.127                 -             0.002         445218816
29821636  11:16:00             ts-delivery-service-79c46f4f45-r5pwb               705.861           846.567                 -             0.003         421449728
29821636  11:16:00             ts-delivery-service-79c46f4f45-tvmfl               705.793           845.781                 -             0.002         426094592
29821636  11:16:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821637  11:17:00             ts-delivery-service-79c46f4f45-bmgvs               705.438           846.005                 -             0.003         444264448
29821637  11:17:00             ts-delivery-service-79c46f4f45-r5pwb               706.187           846.304                 -             0.003         421478400
29821637  11:17:00             ts-delivery-service-79c46f4f45-tvmfl               705.683           846.638                 -             0.003         425992192
29821637  11:17:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821638  11:18:00             ts-delivery-service-79c46f4f45-bmgvs               705.718           846.045                 -             0.002         444264448
29821638  11:18:00             ts-delivery-service-79c46f4f45-r5pwb               705.968           846.278                 -             0.002         421490688
29821638  11:18:00             ts-delivery-service-79c46f4f45-tvmfl               705.580           846.383                 -             0.002         426057728
29821638  11:18:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412753920
29821639  11:19:00             ts-delivery-service-79c46f4f45-bmgvs               705.946           846.188                 -             0.003         444264448
29821639  11:19:00             ts-delivery-service-79c46f4f45-r5pwb               705.861           845.895                 -             0.003         421486592
29821639  11:19:00             ts-delivery-service-79c46f4f45-tvmfl               705.902           846.026                 -             0.003         426061824
29821639  11:19:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412758016
29821640  11:20:00             ts-delivery-service-79c46f4f45-bmgvs               705.710           845.630                 -             0.001         444264448
29821640  11:20:00             ts-delivery-service-79c46f4f45-r5pwb               705.852           846.413                 -             0.006         421556224
29821640  11:20:00             ts-delivery-service-79c46f4f45-tvmfl               705.720           846.084                 -             0.003         426094592
29821640  11:20:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412725248
29821641  11:21:00             ts-delivery-service-79c46f4f45-bmgvs               705.667           845.766                 -             0.003         444387328
29821641  11:21:00             ts-delivery-service-79c46f4f45-r5pwb               706.051           846.356                 -             0.002         421556224
29821641  11:21:00             ts-delivery-service-79c46f4f45-tvmfl               705.756           845.413                 -             0.002         426094592
29821641  11:21:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412729344
29821642  11:22:00             ts-delivery-service-79c46f4f45-bmgvs               705.606           845.685                 -             0.003         444325888
29821642  11:22:00             ts-delivery-service-79c46f4f45-r5pwb               705.713           845.765                 -             0.004         421658624
29821642  11:22:00             ts-delivery-service-79c46f4f45-tvmfl               705.757           845.439                 -             0.002         426123264
29821642  11:22:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412233728
29821643  11:23:00             ts-delivery-service-79c46f4f45-bmgvs               705.566           846.311                 -             0.002         444325888
29821643  11:23:00             ts-delivery-service-79c46f4f45-r5pwb               705.833           845.970                 -             0.002         421597184
29821643  11:23:00             ts-delivery-service-79c46f4f45-tvmfl               705.820           845.968                 -             0.003         426065920
29821643  11:23:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412266496
29821644  11:24:00             ts-delivery-service-79c46f4f45-bmgvs               705.835           846.093                 -             0.002         444325888
29821644  11:24:00             ts-delivery-service-79c46f4f45-r5pwb               706.000           845.740                 -             0.002         421597184
29821644  11:24:00             ts-delivery-service-79c46f4f45-tvmfl               705.760           845.592                 -             0.003         426070016
29821644  11:24:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412127232
29821645  11:25:00             ts-delivery-service-79c46f4f45-bmgvs               705.755           845.983                 -             0.003         444325888
29821645  11:25:00             ts-delivery-service-79c46f4f45-r5pwb               705.814           845.759                 -             0.003         421597184
29821645  11:25:00             ts-delivery-service-79c46f4f45-tvmfl               705.745           845.898                 -             0.003         426102784
29821645  11:25:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412262400
29821646  11:26:00             ts-delivery-service-79c46f4f45-bmgvs               705.859           846.137                 -             0.002         444338176
29821646  11:26:00             ts-delivery-service-79c46f4f45-r5pwb               706.091           846.287                 -             0.002         421601280
29821646  11:26:00             ts-delivery-service-79c46f4f45-tvmfl               705.796           846.309                 -             0.003         426098688
29821646  11:26:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.000         412262400
29821647  11:27:00             ts-delivery-service-79c46f4f45-bmgvs               705.931           845.946                 -             0.003         444338176
29821647  11:27:00             ts-delivery-service-79c46f4f45-r5pwb               705.972           846.299                 -             0.002         421601280
29821647  11:27:00             ts-delivery-service-79c46f4f45-tvmfl               705.836           845.979                 -             0.002         426164224
29821647  11:27:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412266496
29821648  11:28:00             ts-delivery-service-79c46f4f45-bmgvs               706.064           846.153                 -             0.003         444334080
29821648  11:28:00             ts-delivery-service-79c46f4f45-r5pwb               706.092           846.659                 -             0.002         421601280
29821648  11:28:00             ts-delivery-service-79c46f4f45-tvmfl               705.902           846.310                 -             0.002         426168320
29821648  11:28:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412266496
29821649  11:29:00             ts-delivery-service-79c46f4f45-bmgvs               705.886           845.856                 -             0.002         444604416
29821649  11:29:00             ts-delivery-service-79c46f4f45-r5pwb               706.031           846.763                 -             0.003         421855232
29821649  11:29:00             ts-delivery-service-79c46f4f45-tvmfl               705.837           846.330                 -             0.002         426168320
29821649  11:29:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412233728
29821650  11:30:00             ts-delivery-service-79c46f4f45-bmgvs               705.988           845.640                 -             0.002         444338176
29821650  11:30:00             ts-delivery-service-79c46f4f45-r5pwb               706.244           846.388                 -             0.002         421605376
29821650  11:30:00             ts-delivery-service-79c46f4f45-tvmfl               705.713           845.969                 -             0.002         426205184
29821650  11:30:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         412106752
29821651  11:31:00             ts-delivery-service-79c46f4f45-bmgvs               705.884           845.312                 -             0.003         444350464
