# Lecture du graphe construit par run.py — runs/20260913-124443
# plage 2026-09-13 08:31 -> 10:41, fenêtres de 60 s
# fenêtres gardées : 130

queue: food_delivery    run: runs/20260913-124443
window  start_utc                   backlog  backlog_slope   publish_rate   consume_rate rate_imbalance      consumers
29821543  09:43:00                    677.000        -42.000          3.483          4.233         -0.750          3.000
29821544  09:44:00                    630.000        -44.500          3.533          4.250         -0.717          3.000
29821545  09:45:00                    580.000        -48.500          3.567          4.233         -0.667          3.000
29821546  09:46:00                    536.000        -47.000          3.367          4.250         -0.883          3.000
29821547  09:47:00                    484.000        -48.000          3.300          4.233         -0.933          3.000
29821548  09:48:00                    447.000        -44.500          3.550          4.250         -0.700          3.000
29821549  09:49:00                    395.000        -44.500          3.583          4.233         -0.650          3.000
29821550  09:50:00                    372.000        -37.500          3.733          4.250         -0.517          3.000
29821551  09:51:00                    333.000        -31.000          3.600          4.233         -0.633          3.000
29821552  09:52:00                    280.000        -46.000          3.383          4.250         -0.867          3.000
29821553  09:53:00                    236.000        -48.500          3.600          4.200         -0.600          3.000
29821554  09:54:00                    204.000        -38.000          3.633          4.250         -0.617          3.000
29821555  09:55:00                    167.000        -34.500          3.617          4.250         -0.633          3.000
29821556  09:56:00                    135.000        -34.500          3.600          4.200         -0.600          3.000
29821557  09:57:00                     94.000        -36.500          3.700          4.233         -0.533          3.000
29821558  09:58:00                     49.000        -43.000          3.433          4.250         -0.817          3.000
29821559  09:59:00                      8.000        -43.000          3.533          4.183         -0.650          3.000
29821560  10:00:00                     10.000        -19.500          3.417          3.417          0.000          3.000
29821561  10:01:00                      4.000         -2.000          3.500          3.517         -0.017          3.000
29821562  10:02:00                      7.000         -1.500          3.650          3.650          0.000          3.000
29821563  10:03:00                     21.000          8.500          3.600          3.217          0.383          3.000
29821564  10:04:00                     72.000         32.500          3.567          2.750          0.817          3.000
29821565  10:05:00                    126.000         52.500          3.750          2.750          1.000          3.000
29821566  10:06:00                    174.000         51.000          3.517          2.783          0.733          3.000
29821567  10:07:00                    218.000         46.000          3.467          2.767          0.700          3.000
29821568  10:08:00                    257.000         41.500          3.500          2.783          0.717          3.000
29821569  10:09:00                    312.000         47.000          3.633          2.750          0.883          3.000
29821570  10:10:00                    367.000         55.000          3.633          2.767          0.867          3.000
29821571  10:11:00                    410.000         49.000          3.517          2.783          0.733          3.000
29821572  10:12:00                    452.000         42.500          3.633          2.767          0.867          3.000
29821573  10:13:00                    500.000         45.000          3.317          2.783          0.533          3.000
29821574  10:14:00                    532.000         40.000          3.417          2.767          0.650          3.000
29821575  10:15:00                    578.000         39.000          3.633          2.767          0.867          3.000
29821576  10:16:00                    628.000         48.000          3.467          2.767          0.700          3.000
29821577  10:17:00                    681.000         51.500          3.667          2.767          0.900          3.000
29821578  10:18:00                    725.000         48.500          3.433          2.783          0.650          3.000
29821579  10:19:00                    745.000         32.000          3.117          2.750          0.367          3.000
29821580  10:20:00                    788.000         31.500          3.517          2.800          0.717          3.000
29821581  10:21:00                    840.000         47.500          3.617          2.750          0.867          3.000
29821582  10:22:00                    883.000         47.500          3.633          2.767          0.867          3.000
29821583  10:23:00                    900.000         30.000          3.467          3.467          0.000          3.000
29821584  10:24:00                    860.000        -11.500          3.650          4.250         -0.600          3.000
29821585  10:25:00                    811.000        -44.500          3.433          4.200         -0.767          3.000
29821586  10:26:00                    784.000        -38.000          3.700          4.250         -0.550          3.000
29821587  10:27:00                    762.000        -24.500          3.783          4.233         -0.450          3.000
29821588  10:28:00                    709.000        -37.500          3.417          4.233         -0.817          3.000
29821589  10:29:00                    654.000        -54.000          3.450          4.233         -0.783          3.000
29821590  10:30:00                    616.000        -46.500          3.617          4.250         -0.633          3.000
29821591  10:31:00                    592.000        -31.000          3.700          4.250         -0.550          3.000
29821592  10:32:00                    548.000        -34.000          3.433          4.233         -0.800          3.000
29821593  10:33:00                    503.000        -44.500          3.617          4.217         -0.600          3.000
29821594  10:34:00                    458.000        -45.000          3.500          4.217         -0.717          3.000
29821595  10:35:00                    431.000        -36.000          3.683          4.250         -0.567          3.000
29821596  10:36:00                    392.000        -33.000          3.617          4.250         -0.633          3.000
29821597  10:37:00                    331.000        -50.000          3.150          4.233         -1.083          3.000
29821598  10:38:00                    271.000        -60.500          3.400          4.217         -0.817          3.000
29821599  10:39:00                    242.000        -44.500          3.600          4.250         -0.650          3.000
29821600  10:40:00                    199.000        -36.000          3.517          4.250         -0.733          3.000

instances containing 'delivery'    run: runs/20260913-124443
window  start_utc            instance                                  process_time_p50  process_time_p95       error_ratio          cpu_rate       memory_used
29821471  08:31:00             ts-delivery-service-79c46f4f45-bmgvs               705.854           846.366                 -             0.003         447594496
29821471  08:31:00             ts-delivery-service-79c46f4f45-r5pwb               706.124           846.368                 -             0.002         421421056
29821471  08:31:00             ts-delivery-service-79c46f4f45-tvmfl               705.731           845.697                 -             0.002         425545728
29821471  08:31:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413769728
29821472  08:32:00             ts-delivery-service-79c46f4f45-bmgvs               706.081           845.973                 -             0.003         447602688
29821472  08:32:00             ts-delivery-service-79c46f4f45-r5pwb               706.458           846.380                 -             0.003         421163008
29821472  08:32:00             ts-delivery-service-79c46f4f45-tvmfl               705.865           846.118                 -             0.003         425512960
29821472  08:32:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413765632
29821473  08:33:00             ts-delivery-service-79c46f4f45-bmgvs               707.031              1082                 -             0.002         447602688
29821473  08:33:00             ts-delivery-service-79c46f4f45-r5pwb               709.485              1082                 -             0.002         421163008
29821473  08:33:00             ts-delivery-service-79c46f4f45-tvmfl               706.874              1082                 -             0.002         425549824
29821473  08:33:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413667328
29821474  08:34:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         447602688
29821474  08:34:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1081                 -             0.003         421236736
29821474  08:34:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         425549824
29821474  08:34:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821475  08:35:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.003         447602688
29821475  08:35:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421203968
29821475  08:35:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.001         425549824
29821475  08:35:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821476  08:36:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1084                 -             0.003         447774720
29821476  08:36:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421203968
29821476  08:36:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425549824
29821476  08:36:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413601792
29821477  08:37:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.003         447684608
29821477  08:37:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421203968
29821477  08:37:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425578496
29821477  08:37:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         414035968
29821478  08:38:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.002         447688704
29821478  08:38:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1081                 -             0.002         421203968
29821478  08:38:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1081                 -             0.002         425574400
29821478  08:38:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413769728
29821479  08:39:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.003         447688704
29821479  08:39:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421203968
29821479  08:39:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         425553920
29821479  08:39:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413765632
29821480  08:40:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.003         447688704
29821480  08:40:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421076992
29821480  08:40:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425586688
29821480  08:40:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413667328
29821481  08:41:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.003         447688704
29821481  08:41:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421076992
29821481  08:41:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425553920
29821481  08:41:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413736960
29821482  08:42:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         447688704
29821482  08:42:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1081                 -             0.001         420978688
29821482  08:42:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1081                 -             0.002         425590784
29821482  08:42:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821483  08:43:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1084                 -             0.003         447381504
29821483  08:43:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421040128
29821483  08:43:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.002         425590784
29821483  08:43:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821484  08:44:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         447381504
29821484  08:44:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421044224
29821484  08:44:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.002         425553920
29821484  08:44:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413761536
29821485  08:45:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         447381504
29821485  08:45:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1081                 -             0.002         421142528
29821485  08:45:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         425590784
29821485  08:45:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413765632
29821486  08:46:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1083                 -             0.002         447381504
29821486  08:46:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421146624
29821486  08:46:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425590784
29821486  08:46:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413667328
29821487  08:47:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1085                 -             0.003         447381504
29821487  08:47:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421146624
29821487  08:47:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1083                 -             0.002         425590784
29821487  08:47:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821488  08:48:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         447381504
29821488  08:48:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421146624
29821488  08:48:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425590784
29821488  08:48:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821489  08:49:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         448110592
29821489  08:49:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421146624
29821489  08:49:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.003         425590784
29821489  08:49:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413601792
29821490  08:50:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         448110592
29821490  08:50:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1081                 -             0.003         421150720
29821490  08:50:00             ts-delivery-service-79c46f4f45-tvmfl                  1080              1082                 -             0.001         425590784
29821490  08:50:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821491  08:51:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.002         448110592
29821491  08:51:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421150720
29821491  08:51:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425598976
29821491  08:51:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413761536
29821492  08:52:00             ts-delivery-service-79c46f4f45-bmgvs                  1081              1082                 -             0.004         448110592
29821492  08:52:00             ts-delivery-service-79c46f4f45-r5pwb                  1081              1082                 -             0.002         421150720
29821492  08:52:00             ts-delivery-service-79c46f4f45-tvmfl                  1081              1082                 -             0.002         425603072
29821492  08:52:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413634560
29821493  08:53:00             ts-delivery-service-79c46f4f45-bmgvs               707.124              1082                 -             0.003         448110592
29821493  08:53:00             ts-delivery-service-79c46f4f45-r5pwb               706.741              1083                 -             0.002         421343232
29821493  08:53:00             ts-delivery-service-79c46f4f45-tvmfl               706.262              1082                 -             0.002         425566208
29821493  08:53:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821494  08:54:00             ts-delivery-service-79c46f4f45-bmgvs               706.015           706.712                 -             0.002         447963136
29821494  08:54:00             ts-delivery-service-79c46f4f45-r5pwb               705.967           707.609                 -             0.004         420917248
29821494  08:54:00             ts-delivery-service-79c46f4f45-tvmfl               705.742           706.912                 -             0.003         425566208
29821494  08:54:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413667328
29821495  08:55:00             ts-delivery-service-79c46f4f45-bmgvs               706.097           707.230                 -             0.003         448389120
29821495  08:55:00             ts-delivery-service-79c46f4f45-r5pwb               706.038           707.191                 -             0.003         421048320
29821495  08:55:00             ts-delivery-service-79c46f4f45-tvmfl               705.875           707.028                 -             0.003         425598976
29821495  08:55:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821496  08:56:00             ts-delivery-service-79c46f4f45-bmgvs               706.114           707.287                 -             0.003         448126976
29821496  08:56:00             ts-delivery-service-79c46f4f45-r5pwb               706.427           707.173                 -             0.003         421076992
29821496  08:56:00             ts-delivery-service-79c46f4f45-tvmfl               706.067           707.036                 -             0.002         425517056
29821496  08:56:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413732864
29821497  08:57:00             ts-delivery-service-79c46f4f45-bmgvs               705.888           707.089                 -             0.002         447963136
29821497  08:57:00             ts-delivery-service-79c46f4f45-r5pwb               706.082           707.314                 -             0.003         420884480
29821497  08:57:00             ts-delivery-service-79c46f4f45-tvmfl               706.039           707.087                 -             0.003         425709568
29821497  08:57:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413765632
29821498  08:58:00             ts-delivery-service-79c46f4f45-bmgvs               705.996           707.180                 -             0.004         448069632
29821498  08:58:00             ts-delivery-service-79c46f4f45-r5pwb               705.994           707.435                 -             0.003         421146624
29821498  08:58:00             ts-delivery-service-79c46f4f45-tvmfl               705.930           707.216                 -             0.003         425525248
29821498  08:58:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413761536
29821499  08:59:00             ts-delivery-service-79c46f4f45-bmgvs               706.058           707.728                 -             0.002         447971328
29821499  08:59:00             ts-delivery-service-79c46f4f45-r5pwb               706.077           708.278                 -             0.003         421150720
29821499  08:59:00             ts-delivery-service-79c46f4f45-tvmfl               705.961           706.895                 -             0.003         425619456
29821499  08:59:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821500  09:00:00             ts-delivery-service-79c46f4f45-bmgvs               705.890           707.713                 -             0.003         447971328
29821500  09:00:00             ts-delivery-service-79c46f4f45-r5pwb               705.983           707.331                 -             0.003         421117952
29821500  09:00:00             ts-delivery-service-79c46f4f45-tvmfl               705.940           706.956                 -             0.003         425635840
29821500  09:00:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821501  09:01:00             ts-delivery-service-79c46f4f45-bmgvs               705.834           706.893                 -             0.002         447971328
29821501  09:01:00             ts-delivery-service-79c46f4f45-r5pwb               705.898           707.881                 -             0.003         420892672
29821501  09:01:00             ts-delivery-service-79c46f4f45-tvmfl               705.735           706.840                 -             0.003         425635840
29821501  09:01:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821502  09:02:00             ts-delivery-service-79c46f4f45-bmgvs               705.972           706.965                 -             0.002         448114688
29821502  09:02:00             ts-delivery-service-79c46f4f45-r5pwb               706.133           707.145                 -             0.003         421122048
29821502  09:02:00             ts-delivery-service-79c46f4f45-tvmfl               705.736           706.711                 -             0.002         425697280
29821502  09:02:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821503  09:03:00             ts-delivery-service-79c46f4f45-bmgvs               706.080           707.301                 -             0.004         448368640
29821503  09:03:00             ts-delivery-service-79c46f4f45-r5pwb               706.168           706.996                 -             0.003         421150720
29821503  09:03:00             ts-delivery-service-79c46f4f45-tvmfl               705.914           706.835                 -             0.002         425635840
29821503  09:03:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821504  09:04:00             ts-delivery-service-79c46f4f45-bmgvs               705.817           707.024                 -             0.003         448114688
29821504  09:04:00             ts-delivery-service-79c46f4f45-r5pwb               705.601           706.742                 -             0.003         420999168
29821504  09:04:00             ts-delivery-service-79c46f4f45-tvmfl               705.640           706.471                 -             0.002         425676800
29821504  09:04:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821505  09:05:00             ts-delivery-service-79c46f4f45-bmgvs               705.584           707.618                 -             0.003         448114688
29821505  09:05:00             ts-delivery-service-79c46f4f45-r5pwb               705.710           706.949                 -             0.003         421093376
29821505  09:05:00             ts-delivery-service-79c46f4f45-tvmfl               705.574           706.588                 -             0.003         425644032
29821505  09:05:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821506  09:06:00             ts-delivery-service-79c46f4f45-bmgvs               705.558           706.942                 -             0.004         448204800
29821506  09:06:00             ts-delivery-service-79c46f4f45-r5pwb               705.716           706.865                 -             0.003         421093376
29821506  09:06:00             ts-delivery-service-79c46f4f45-tvmfl               705.533           706.458                 -             0.003         425644032
29821506  09:06:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821507  09:07:00             ts-delivery-service-79c46f4f45-bmgvs               705.636           706.576                 -             0.003         448204800
29821507  09:07:00             ts-delivery-service-79c46f4f45-r5pwb               706.156           707.180                 -             0.002         421097472
29821507  09:07:00             ts-delivery-service-79c46f4f45-tvmfl               705.653           706.713                 -             0.002         425611264
29821507  09:07:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413405184
29821508  09:08:00             ts-delivery-service-79c46f4f45-bmgvs               705.676           706.902                 -             0.003         448126976
29821508  09:08:00             ts-delivery-service-79c46f4f45-r5pwb               706.033           707.384                 -             0.003         421187584
29821508  09:08:00             ts-delivery-service-79c46f4f45-tvmfl               705.667           706.618                 -             0.003         425656320
29821508  09:08:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821509  09:09:00             ts-delivery-service-79c46f4f45-bmgvs               705.753           706.993                 -             0.003         448172032
29821509  09:09:00             ts-delivery-service-79c46f4f45-r5pwb               706.057           706.870                 -             0.003         421044224
29821509  09:09:00             ts-delivery-service-79c46f4f45-tvmfl               705.557           706.718                 -             0.002         425660416
29821509  09:09:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821510  09:10:00             ts-delivery-service-79c46f4f45-bmgvs               706.309           707.150                 -             0.004         448405504
29821510  09:10:00             ts-delivery-service-79c46f4f45-r5pwb               705.964           707.409                 -             0.002         421138432
29821510  09:10:00             ts-delivery-service-79c46f4f45-tvmfl               705.776           707.274                 -             0.003         425656320
29821510  09:10:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821511  09:11:00             ts-delivery-service-79c46f4f45-bmgvs               706.160           707.361                 -             0.003         448139264
29821511  09:11:00             ts-delivery-service-79c46f4f45-r5pwb               706.034           707.700                 -             0.004         421142528
29821511  09:11:00             ts-delivery-service-79c46f4f45-tvmfl               705.954           707.511                 -             0.003         425656320
29821511  09:11:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413270016
29821512  09:12:00             ts-delivery-service-79c46f4f45-bmgvs               706.045           845.290                 -             0.003         448139264
29821512  09:12:00             ts-delivery-service-79c46f4f45-r5pwb               706.076           707.135                 -             0.002         421367808
29821512  09:12:00             ts-delivery-service-79c46f4f45-tvmfl               705.803           712.850                 -             0.002         425656320
29821512  09:12:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413302784
29821513  09:13:00             ts-delivery-service-79c46f4f45-bmgvs               706.361           846.372                 -             0.003         448471040
29821513  09:13:00             ts-delivery-service-79c46f4f45-r5pwb               706.046           846.385                 -             0.004         421044224
29821513  09:13:00             ts-delivery-service-79c46f4f45-tvmfl               706.141           846.701                 -             0.002         425684992
29821513  09:13:00             ts-food-delivery-service-7cdc54dd4d-4jwk                 -                 -                 -             0.001         413265920
29821514  09:14:00             ts-delivery-service-79c46f4f45-bmgvs               706.134           846.205                 -             0.002         448724992
